num_critic_for_reviews,director_facebook_likes,actor_1_facebook_likes,genres,actor_1_name,movie_imdb_link,country,aspect_ratio,movie_facebook_likes
261,101,1000,Comedy|Drama|Romance,Goran Visnjic,http://www.imdb.com/title/tt1532503/?ref_=fn_tt_tt_1,USA,1.85,15000
130,38,164000,Action|Comedy|Horror|Thriller,Krista Allen,http://www.imdb.com/title/tt0426459/?ref_=fn_tt_tt_1,USA,2.35,0
94,644,1000,Comedy,John Belushi,http://www.imdb.com/title/tt0077975/?ref_=fn_tt_tt_1,USA,1.85,0
164,82,387,Action|Adventure|Thriller,Honor Blackman,http://www.imdb.com/title/tt0058150/?ref_=fn_tt_tt_1,UK,1.37,0
188,43,691,Horror|Sci-Fi|Thriller,Sarah Gadon,http://www.imdb.com/title/tt2099556/?ref_=fn_tt_tt_1,Canada,1.85,0
206,964,488,Drama|Family|Fantasy|Romance,Donna Reed,http://www.imdb.com/title/tt0038650/?ref_=fn_tt_tt_1,USA,1.37,41000
134,0,2000,Drama,Kelly Macdonald,http://www.imdb.com/title/tt0117951/?ref_=fn_tt_tt_1,UK,1.85,21000
53,0,1000,Comedy|Documentary,Bernie Mac,http://www.imdb.com/title/tt0236388/?ref_=fn_tt_tt_1,USA,1.85,290
264,21,438,Horror,Sprague Grayden,http://www.imdb.com/title/tt1536044/?ref_=fn_tt_tt_1,USA,1.85,14000
94,52,773,Comedy,James Nesbitt,http://www.imdb.com/title/tt0166396/?ref_=fn_tt_tt_1,UK,2.35,0
215,909,909,Crime|Documentary|Drama,Michael Moore,http://www.imdb.com/title/tt0310793/?ref_=fn_tt_tt_1,Germany,1.85,4000
85,611,878,Drama,Li Gong,http://www.imdb.com/title/tt3125472/?ref_=fn_tt_tt_1,China,2.35,0
138,28,426,Fantasy|Horror,Clu Gulager,http://www.imdb.com/title/tt0089686/?ref_=fn_tt_tt_1,USA,1.85,0
55,133,687,Drama|Romance,Julian Sands,http://www.imdb.com/title/tt0091867/?ref_=fn_tt_tt_1,UK,1.66,0
361,65,942,Horror|Sci-Fi|Thriller,Rhys Wakefield,http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1,USA,2.35,31000
411,301,1000,Horror|Mystery,Danielle Kotch,http://www.imdb.com/title/tt1922777/?ref_=fn_tt_tt_1,USA,2.35,58000
24,9,71,Biography|Comedy|Documentary,Nancy O'Dell,http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1,USA,1.85,63
70,174,253,Drama|Romance,Burl Ives,http://www.imdb.com/title/tt0051459/?ref_=fn_tt_tt_1,USA,1.85,0
78,57,220,Action|Adventure|Sci-Fi,Linda Harrison,http://www.imdb.com/title/tt0065462/?ref_=fn_tt_tt_1,USA,2.35,0
35,188,2000,Comedy|Drama|Family|Sport,Kevin Zegers,http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1,USA,1.85,902
39,8,88,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,Veronica Taylor,http://www.imdb.com/title/tt0235679/?ref_=fn_tt_tt_1,Japan,1.85,38
158,41,956,Horror|Thriller,Tony Goldwyn,http://www.imdb.com/title/tt0091080/?ref_=fn_tt_tt_1,USA,1.85,0
122,767,682,Adventure|Drama|War,William Holden,http://www.imdb.com/title/tt0050212/?ref_=fn_tt_tt_1,UK,2.35,0
16,32,610,Adventure|Comedy|Sci-Fi,Ariana Richards,http://www.imdb.com/title/tt0100666/?ref_=fn_tt_tt_1,USA,1.85,710
67,13000,897,Comedy|Thriller,Ed Lauter,http://www.imdb.com/title/tt0074512/?ref_=fn_tt_tt_1,USA,1.85,609
183,0,516,Comedy|Drama|Romance,Fred MacMurray,http://www.imdb.com/title/tt0053604/?ref_=fn_tt_tt_1,USA,2.35,0
112,18,935,Fantasy|Horror|Thriller,Kane Hodder,http://www.imdb.com/title/tt0107254/?ref_=fn_tt_tt_1,USA,1.85,949
64,13000,18,Thriller,Tamara Toumanova,http://www.imdb.com/title/tt0061107/?ref_=fn_tt_tt_1,USA,1.85,933
114,1000,989,Comedy|Documentary|Music,Common,http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1,USA,1.85,635
246,85,13000,Western,Michael Fassbender,http://www.imdb.com/title/tt3205376/?ref_=fn_tt_tt_1,UK,1.66,0
7,78,685,Comedy|Drama|Music,Blair Underwood,http://www.imdb.com/title/tt0089444/?ref_=fn_tt_tt_1,USA,,889
49,23,1000,Action|Comedy|Crime,Omari Hardwick,http://www.imdb.com/title/tt1097013/?ref_=fn_tt_tt_1,USA,1.85,545
42,174,556,Drama,Shirley Jones,http://www.imdb.com/title/tt0053793/?ref_=fn_tt_tt_1,USA,1.66,808
73,176,877,Drama|War,Maximilian Schell,http://www.imdb.com/title/tt0055031/?ref_=fn_tt_tt_1,USA,1.75,0
16,9,927,Comedy,Donald Faison,http://www.imdb.com/title/tt0160298/?ref_=fn_tt_tt_1,USA,1.85,143
38,,11,Animation|Comedy,Matthew Senreich,http://www.imdb.com/title/tt0437745/?ref_=fn_tt_tt_1,USA,1.33,1000
91,393,862,Action|Adventure|Romance|Western,Montgomery Clift,http://www.imdb.com/title/tt0040724/?ref_=fn_tt_tt_1,USA,1.37,0
37,18,939,Comedy,Mo'Nique,http://www.imdb.com/title/tt0490196/?ref_=fn_tt_tt_1,USA,1.85,837
405,0,140,Drama|Romance,Seamus Davey-Fitzpatrick,http://www.imdb.com/title/tt2209418/?ref_=fn_tt_tt_1,USA,1.85,62000
29,4,641,Comedy|Fantasy,John Astin,http://www.imdb.com/title/tt0094118/?ref_=fn_tt_tt_1,USA,1.85,491
81,152,674,Action|Fantasy|Horror|Sci-Fi|Thriller,Angus Scrimm,http://www.imdb.com/title/tt0095863/?ref_=fn_tt_tt_1,USA,1.85,812
17,78,912,Drama,Loretta Devine,http://www.imdb.com/title/tt0399901/?ref_=fn_tt_tt_1,USA,,187
75,15,953,Comedy|Drama,America Ferrera,http://www.imdb.com/title/tt0296166/?ref_=fn_tt_tt_1,USA,1.85,595
,,578,Drama|War,Rachel Griffiths,http://www.imdb.com/title/tt3458030/?ref_=fn_tt_tt_1,Australia,,367
91,375,1000,Drama|Romance,John Abraham,http://www.imdb.com/title/tt0240200/?ref_=fn_tt_tt_1,Canada,2.35,0
82,70,883,Comedy|Drama,Archie Panjabi,http://www.imdb.com/title/tt0166175/?ref_=fn_tt_tt_1,UK,1.85,1000
48,0,472,Comedy|Romance,Callie Thorne,http://www.imdb.com/title/tt0174336/?ref_=fn_tt_tt_1,USA,1.85,131
33,300,729,Crime|Drama|History|Romance,Indira Varma,http://www.imdb.com/title/tt0116743/?ref_=fn_tt_tt_1,USA,1.85,0
133,132,1000,Comedy|Drama,Oliver Platt,http://www.imdb.com/title/tt0878835/?ref_=fn_tt_tt_1,USA,2.35,0
104,21,240,Family|Fantasy|Musical,Peter Ostrum,http://www.imdb.com/title/tt0067992/?ref_=fn_tt_tt_1,USA,1.33,0
22,16,687,Fantasy|Horror,Julian Sands,http://www.imdb.com/title/tt0108517/?ref_=fn_tt_tt_1,USA,1.66,217
30,45,578,Comedy|Crime,Kristy Swanson,http://www.imdb.com/title/tt0118541/?ref_=fn_tt_tt_1,USA,1.85,417
112,0,820,Drama|Romance,Sam Shepard,http://www.imdb.com/title/tt0077405/?ref_=fn_tt_tt_1,USA,1.85,0
79,11,11000,Drama,Matthew McConaughey,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,USA,1.85,430
49,18,3000,Comedy|Crime|Thriller,Julie Benz,http://www.imdb.com/title/tt0155776/?ref_=fn_tt_tt_1,USA,1.85,0
42,232,10000,Biography|Drama,Gary Oldman,http://www.imdb.com/title/tt0115632/?ref_=fn_tt_tt_1,USA,1.85,0
345,387,962,Comedy|Drama|Romance,Greta Gerwig,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1,USA,1.85,11000
152,151,113,Crime|Drama,Terry Pheto,http://www.imdb.com/title/tt0468565/?ref_=fn_tt_tt_1,UK,2.35,0
148,377,22000,Comedy|Drama,Philip Seymour Hoffman,http://www.imdb.com/title/tt0147612/?ref_=fn_tt_tt_1,USA,1.85,0
23,269,489,Comedy|Documentary,Eddie Griffin,http://www.imdb.com/title/tt0337996/?ref_=fn_tt_tt_1,USA,1.85,26
254,0,40000,Comedy|Drama|Horror,Johnny Depp,http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1,USA,2.35,20000
305,0,717,Drama|Mystery|Thriller,Min-sik Choi,http://www.imdb.com/title/tt0364569/?ref_=fn_tt_tt_1,South Korea,2.35,43000
19,13,439,Drama|Family,Robyn Lively,http://www.imdb.com/title/tt1462054/?ref_=fn_tt_tt_1,USA,1.78,0
272,59,694,Action|Comedy|Thriller,Gregory Smith,http://www.imdb.com/title/tt1640459/?ref_=fn_tt_tt_1,Canada,2.35,37000
5,0,574,Action|Comedy,Kevin Pollak,http://www.imdb.com/title/tt3367294/?ref_=fn_tt_tt_1,Mexico,,174
65,9,904,Comedy|Crime|Drama|Thriller,Bokeem Woodbine,http://www.imdb.com/title/tt0116361/?ref_=fn_tt_tt_1,USA,1.85,0
5,84,702,Drama|Family|Western,William Morgan Sheppard,http://www.imdb.com/title/tt0785025/?ref_=fn_tt_tt_1,USA,,76
248,121,13000,Drama,Michael Fassbender,http://www.imdb.com/title/tt1232776/?ref_=fn_tt_tt_1,UK,1.33,0
152,89,962,Comedy|Drama|Romance,Greta Gerwig,http://www.imdb.com/title/tt1667307/?ref_=fn_tt_tt_1,USA,1.85,0
10,,723,Horror|Sci-Fi|Thriller,Craig T. Nelson,http://www.imdb.com/title/tt0156205/?ref_=fn_tt_tt_1,USA,1.78,518
156,21,4000,Comedy|Romance,Kirsten Dunst,http://www.imdb.com/title/tt1920849/?ref_=fn_tt_tt_1,USA,2.35,0
7,,786,Comedy|Drama|Horror|Sci-Fi|Thriller,Danny Pino,http://www.imdb.com/title/tt4877736/?ref_=fn_tt_tt_1,USA,16.0,3000
1,40,912,Drama|Family|Music,Virginia Madsen,http://www.imdb.com/title/tt0403118/?ref_=fn_tt_tt_1,USA,,47
82,78,536,Comedy,Michael Gross,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,USA,1.78,0
175,81,3000,Crime|Drama|Thriller,George Kennedy,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,USA,2.35,0
4,,40,Drama,Susan Hampshire,http://www.imdb.com/title/tt0118327/?ref_=fn_tt_tt_1,UK,1.33,450
40,7,289,Comedy|Drama|Romance|Sport,Alicja Bachleda,http://www.imdb.com/title/tt0420206/?ref_=fn_tt_tt_1,Germany,1.85,442
8,27,1000,Drama|History|War,Johnny Pacar,http://www.imdb.com/title/tt1282046/?ref_=fn_tt_tt_1,USA,,348
63,26,487,Horror|Thriller,Matt Cohen,http://www.imdb.com/title/tt1148200/?ref_=fn_tt_tt_1,USA,2.35,0
20,700,599,Comedy|Drama,Gretchen Mol,http://www.imdb.com/title/tt0162236/?ref_=fn_tt_tt_1,USA,1.85,117
174,87,2000,Drama|Sci-Fi|Thriller,Michael Biehn,http://www.imdb.com/title/tt1535616/?ref_=fn_tt_tt_1,Germany,2.35,0
90,0,767,Drama|Horror|Romance,Aidan Quinn,http://www.imdb.com/title/tt1346961/?ref_=fn_tt_tt_1,Ireland,1.85,580
58,8,798,Horror|Thriller,Frank Grillo,http://www.imdb.com/title/tt1841642/?ref_=fn_tt_tt_1,USA,,0
14,0,231,Comedy,Neil Hopkins,http://www.imdb.com/title/tt0385890/?ref_=fn_tt_tt_1,USA,1.78,48
451,13000,40000,Adventure|Family|Fantasy,Johnny Depp,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,USA,1.85,24000
,66,1000,Comedy,Taylor Negron,http://www.imdb.com/title/tt1390404/?ref_=fn_tt_tt_1,USA,1.85,54
21,15,433,Drama,Tom Everett Scott,http://www.imdb.com/title/tt1151410/?ref_=fn_tt_tt_1,USA,,448
9,74,652,Action|Drama|Thriller,John Savage,http://www.imdb.com/title/tt1922679/?ref_=fn_tt_tt_1,Brazil,2.35,433
98,136,3000,Comedy,Christopher Meloni,http://www.imdb.com/title/tt2398249/?ref_=fn_tt_tt_1,USA,1.85,0
29,19,319,Comedy,French Stewart,http://www.imdb.com/title/tt2417650/?ref_=fn_tt_tt_1,USA,1.85,2000
23,2000,2000,Action|Drama|Sport,Michael Jai White,http://www.imdb.com/title/tt1754264/?ref_=fn_tt_tt_1,USA,1.85,6000
87,128,756,Crime|Thriller,Lee Marvin,http://www.imdb.com/title/tt0062138/?ref_=fn_tt_tt_1,USA,2.35,3000
2,3,1000,Comedy,Stephanie Szostak,http://www.imdb.com/title/tt1252289/?ref_=fn_tt_tt_1,Italy,,32
17,8,2000,Thriller,Noel Gugliemi,http://www.imdb.com/title/tt2229377/?ref_=fn_tt_tt_1,USA,2.35,406
7,39,1000,Drama|Horror|Mystery|Thriller,Julian Morris,http://www.imdb.com/title/tt1327601/?ref_=fn_tt_tt_1,USA,,395
6,9,904,Thriller,Bokeem Woodbine,http://www.imdb.com/title/tt2048865/?ref_=fn_tt_tt_1,USA,,398
9,96,201,Adventure|Crime|Drama,Everett McGill,http://www.imdb.com/title/tt0095354/?ref_=fn_tt_tt_1,Italy,1.85,37
343,0,2000,Drama|Family|Fantasy|Romance,Hayley Atwell,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,USA,2.35,56000
11,0,854,Action|Adventure|Crime|Drama,Mike Starr,http://www.imdb.com/title/tt1085382/?ref_=fn_tt_tt_1,USA,1.78,229
34,7,2000,Comedy|Drama|Romance,Judy Greer,http://www.imdb.com/title/tt0482461/?ref_=fn_tt_tt_1,USA,1.85,480
71,179,119,Drama,Fernanda Montenegro,http://www.imdb.com/title/tt0140888/?ref_=fn_tt_tt_1,Brazil,2.35,0
21,964,931,Comedy|Drama,Ann-Margret,http://www.imdb.com/title/tt0055312/?ref_=fn_tt_tt_1,USA,2.35,612
28,81,640,Action|Crime,Anthony L. Fernandez,http://www.imdb.com/title/tt3511596/?ref_=fn_tt_tt_1,USA,,968
35,39,267,Comedy|Romance,Dyan Cannon,http://www.imdb.com/title/tt0439478/?ref_=fn_tt_tt_1,USA,1.85,88
30,35,216,Drama|Horror|Mystery|Thriller,Olivia Rose Keegan,http://www.imdb.com/title/tt2837336/?ref_=fn_tt_tt_1,USA,,421
73,4,875,Documentary,Greg Crowe,http://www.imdb.com/title/tt1152822/?ref_=fn_tt_tt_1,USA,,0
154,503,264,Fantasy|Horror|Mystery,Lee Remick,http://www.imdb.com/title/tt0075005/?ref_=fn_tt_tt_1,UK,2.35,7000
251,192,447,Horror,Cécile De France,http://www.imdb.com/title/tt0338095/?ref_=fn_tt_tt_1,France,2.35,0
57,18,130,Comedy|Drama|Romance|Sci-Fi,Maeve Dermody,http://www.imdb.com/title/tt1509803/?ref_=fn_tt_tt_1,Australia,1.85,0
14,6,679,Action|Horror|Thriller,Q'orianka Kilcher,http://www.imdb.com/title/tt3551400/?ref_=fn_tt_tt_1,USA,2.35,369
159,153,275,Crime|Drama|Music,Isaac Hayes,http://www.imdb.com/title/tt0410097/?ref_=fn_tt_tt_1,USA,1.85,0
181,0,105,Comedy|Music|Romance,Nehemiah Persoff,http://www.imdb.com/title/tt0053291/?ref_=fn_tt_tt_1,USA,1.66,10000
110,152,935,Horror,Kane Hodder,http://www.imdb.com/title/tt0095179/?ref_=fn_tt_tt_1,USA,1.85,0
213,149,695,Adventure|Family|Fantasy|Musical,Margaret Hamilton,http://www.imdb.com/title/tt0032138/?ref_=fn_tt_tt_1,USA,1.37,14000
129,0,1000,Comedy,Madeline Kahn,http://www.imdb.com/title/tt0072431/?ref_=fn_tt_tt_1,USA,1.85,14000
280,0,569,Horror,Megan Park,http://www.imdb.com/title/tt0848557/?ref_=fn_tt_tt_1,USA,1.85,0
15,124,464,Comedy|Drama|Romance,Vidya Balan,http://www.imdb.com/title/tt0456144/?ref_=fn_tt_tt_1,India,2.35,349
61,9,402,Drama,Peter Fonda,http://www.imdb.com/title/tt0120402/?ref_=fn_tt_tt_1,USA,1.66,381
33,19,481,Adventure|Family|Sport,Teri Garr,http://www.imdb.com/title/tt0078872/?ref_=fn_tt_tt_1,USA,1.85,0
1,2,258,Romance,Bhavkhandan Singh Rakhra,http://www.imdb.com/title/tt4080386/?ref_=fn_tt_tt_1,Canada,,50
2,0,122,Action|Adventure|Animation|Comedy|Sci-Fi,Iben Hjejle,http://www.imdb.com/title/tt1095423/?ref_=fn_tt_tt_1,Denmark,1.85,77
27,673,756,Adventure|Comedy|Romance,Lee Marvin,http://www.imdb.com/title/tt0057007/?ref_=fn_tt_tt_1,USA,1.85,573
19,53,20,Comedy|Drama,Rijk de Gooyer,http://www.imdb.com/title/tt0116729/?ref_=fn_tt_tt_1,Netherlands,1.85,121
9,149,760,Drama|Fantasy|Romance|War,Spencer Tracy,http://www.imdb.com/title/tt0035959/?ref_=fn_tt_tt_1,USA,1.37,116
121,0,1000,Comedy|Western,Madeline Kahn,http://www.imdb.com/title/tt0071230/?ref_=fn_tt_tt_1,USA,2.35,12000
166,17,158,Horror|Thriller,Judie Aronson,http://www.imdb.com/title/tt0087298/?ref_=fn_tt_tt_1,USA,1.85,0
269,84,88,Drama,Joanna Kulig,http://www.imdb.com/title/tt2718492/?ref_=fn_tt_tt_1,Poland,1.33,17000
29,133,443,Drama|Romance,Rupert Graves,http://www.imdb.com/title/tt0093512/?ref_=fn_tt_tt_1,UK,1.66,963
20,3,833,Comedy|Sport,Joe Lo Truglio,http://www.imdb.com/title/tt0453453/?ref_=fn_tt_tt_1,USA,,323
107,7,40000,Drama|Sci-Fi|Thriller,Johnny Depp,http://www.imdb.com/title/tt0138304/?ref_=fn_tt_tt_1,USA,1.85,1000
74,147,52,Documentary|History|Sport,Gerry Lopez,http://www.imdb.com/title/tt0389326/?ref_=fn_tt_tt_1,USA,,0
173,76,123,Horror|Mystery|Sci-Fi|Thriller,Karra Elejalde,http://www.imdb.com/title/tt0480669/?ref_=fn_tt_tt_1,Spain,1.85,0
5,0,11,Action|Adventure|Comedy,Jack Kao,http://www.imdb.com/title/tt0851515/?ref_=fn_tt_tt_1,China,2.35,30
66,6,331,Horror|Thriller,Brianna Brown,http://www.imdb.com/title/tt0857295/?ref_=fn_tt_tt_1,USA,1.85,254
169,134,804,Comedy|Musical|Romance,Rita Moreno,http://www.imdb.com/title/tt0045152/?ref_=fn_tt_tt_1,USA,1.37,0
13,65,65,Documentary,Joe Cross,http://www.imdb.com/title/tt1227378/?ref_=fn_tt_tt_1,Australia,,10000
129,89,713,Comedy|Fantasy,Essence Atkins,http://www.imdb.com/title/tt2243537/?ref_=fn_tt_tt_1,USA,1.85,0
30,67,871,Documentary,Barack Obama,http://www.imdb.com/title/tt2247692/?ref_=fn_tt_tt_1,USA,1.85,0
220,0,908,Horror,Scout Taylor-Compton,http://www.imdb.com/title/tt1311067/?ref_=fn_tt_tt_1,USA,1.85,3000
75,15000,15000,Comedy|Drama|Music,Tom Hanks,http://www.imdb.com/title/tt0117887/?ref_=fn_tt_tt_1,USA,1.37,0
162,24,381,Horror|Mystery|Sci-Fi,Tom Atkins,http://www.imdb.com/title/tt0085636/?ref_=fn_tt_tt_1,USA,2.35,0
74,11,595,Action|Sci-Fi,Roddy McDowall,http://www.imdb.com/title/tt0067065/?ref_=fn_tt_tt_1,USA,2.35,819
65,58,617,Drama,Patricia Neal,http://www.imdb.com/title/tt0057163/?ref_=fn_tt_tt_1,USA,2.35,1000
26,15,1000,Comedy|Documentary,David Jason Perez,http://www.imdb.com/title/tt2609912/?ref_=fn_tt_tt_1,USA,1.85,0
63,835,18000,Drama,Keanu Reeves,http://www.imdb.com/title/tt0102494/?ref_=fn_tt_tt_1,USA,1.78,0
205,0,625,Comedy|Drama|Romance,Armando Riesco,http://www.imdb.com/title/tt0333766/?ref_=fn_tt_tt_1,USA,2.35,0
121,0,15,Drama|Romance,Hanno Pöschl,http://www.imdb.com/title/tt0112471/?ref_=fn_tt_tt_1,USA,1.85,22000
9,0,50,Action|Drama|Horror|Thriller,Patrick Huard,http://www.imdb.com/title/tt0380732/?ref_=fn_tt_tt_1,Canada,1.85,39
74,7,745,Drama,Billy Crudup,http://www.imdb.com/title/tt0186253/?ref_=fn_tt_tt_1,USA,2.35,500
54,13,643,Comedy|Drama|Romance,Joan Chen,http://www.imdb.com/title/tt0384504/?ref_=fn_tt_tt_1,USA,1.85,774
80,34,56,Drama,Satish Kaushik,http://www.imdb.com/title/tt0940585/?ref_=fn_tt_tt_1,UK,2.35,430
252,14,902,Comedy|Crime|Drama|Sci-Fi,Frank Langella,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,USA,2.35,13000
72,148,900,Drama|Romance,Sarah Polley,http://www.imdb.com/title/tt0314412/?ref_=fn_tt_tt_1,Spain,1.85,0
220,53,8000,Comedy|Drama|Romance,Shailene Woodley,http://www.imdb.com/title/tt1714206/?ref_=fn_tt_tt_1,USA,2.35,10000
1,19,882,Comedy|Family|Musical|Romance|Short,William Hurt,http://www.imdb.com/title/tt0283465/?ref_=fn_tt_tt_1,USA,,16
197,119,334,Comedy|Documentary|War,Bill Maher,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1,USA,1.78,24000
14,9,860,Documentary,Larry David,http://www.imdb.com/title/tt1294164/?ref_=fn_tt_tt_1,USA,1.85,588
3,10,655,Drama,Bruce McGill,http://www.imdb.com/title/tt0472200/?ref_=fn_tt_tt_1,USA,1.85,144
191,43,989,Comedy|Sport,Gary Cole,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1,USA,2.35,0
18,0,640,Comedy|Drama|Family,Katharine Ross,http://www.imdb.com/title/tt0465407/?ref_=fn_tt_tt_1,USA,1.85,140
28,0,191,Documentary,Dustin Lance Black,http://www.imdb.com/title/tt1484522/?ref_=fn_tt_tt_1,USA,1.78,0
22,8,611,Comedy|Drama|Romance,Larry Miller,http://www.imdb.com/title/tt1049405/?ref_=fn_tt_tt_1,UK,2.35,0
62,24,127,Horror|Thriller,Benno Fürmann,http://www.imdb.com/title/tt0187696/?ref_=fn_tt_tt_1,Germany,2.35,560
47,8,426,Drama|Romance|Sci-Fi|Thriller,Leonor Varela,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,USA,1.85,0
238,571,2000,Comedy|Crime|Drama,Linda Cardellini,http://www.imdb.com/title/tt1512235/?ref_=fn_tt_tt_1,USA,1.85,19000
2,20,794,Comedy|Drama|Family|Romance,Ashley Scott,http://www.imdb.com/title/tt1663628/?ref_=fn_tt_tt_1,USA,,190
95,2,968,Comedy|Horror,Clifton Collins Jr.,http://www.imdb.com/title/tt3300572/?ref_=fn_tt_tt_1,Germany,2.35,0
10,0,1000,Horror,Natasha Lyonne,http://www.imdb.com/title/tt3333870/?ref_=fn_tt_tt_1,USA,,89
28,0,1000,Drama|History,Bernie Mac,http://www.imdb.com/title/tt0116404/?ref_=fn_tt_tt_1,USA,1.85,352
25,9,973,Drama|Horror|Mystery|Thriller,Marc Blucas,http://www.imdb.com/title/tt0486028/?ref_=fn_tt_tt_1,Poland,2.35,250
121,406,586,Adventure|Comedy|Sci-Fi,Anthony 'Citric' Campos,http://www.imdb.com/title/tt0387808/?ref_=fn_tt_tt_1,USA,1.85,79000
10,0,490,Crime|Drama,Simon Merrells,http://www.imdb.com/title/tt2945796/?ref_=fn_tt_tt_1,UK,,0
172,222,1000,Crime|Drama,Stephen Graham,http://www.imdb.com/title/tt0480025/?ref_=fn_tt_tt_1,UK,1.85,11000
20,15,844,Comedy|Sci-Fi,Julian Glover,http://www.imdb.com/title/tt2040578/?ref_=fn_tt_tt_1,UK,2.35,0
8,24,675,Comedy|Musical,Esther Williams,http://www.imdb.com/title/tt0036628/?ref_=fn_tt_tt_1,USA,1.37,144
8,29,847,Drama|Musical,Jossara Jinaro,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1,USA,1.85,566
15,23,982,Comedy|Drama|Family,Ethan Embry,http://www.imdb.com/title/tt0118925/?ref_=fn_tt_tt_1,USA,1.85,500
14,24,960,Drama|Family|Musical|Romance,Agnes Moorehead,http://www.imdb.com/title/tt0044030/?ref_=fn_tt_tt_1,USA,1.33,438
12,535,1000,Drama,Tom Skerritt,http://www.imdb.com/title/tt1470020/?ref_=fn_tt_tt_1,USA,2.35,279
48,14,2000,Thriller,Topher Grace,http://www.imdb.com/title/tt1666335/?ref_=fn_tt_tt_1,USA,,0
17,115,11000,Adventure|Animation|Comedy|Family|Fantasy|Musical,Jon Lovitz,http://www.imdb.com/title/tt0092695/?ref_=fn_tt_tt_1,USA,,0
99,11,16,Animation|Family|Fantasy|Music,Leopold Stokowski,http://www.imdb.com/title/tt0032455/?ref_=fn_tt_tt_1,USA,1.37,3000
138,607,813,Action|Crime|Drama|Thriller,Roy Scheider,http://www.imdb.com/title/tt0067116/?ref_=fn_tt_tt_1,USA,1.85,0
,37,210,Drama|Thriller,Nicole Smolen,http://www.imdb.com/title/tt3111864/?ref_=fn_tt_tt_1,USA,,224
235,49,72,Horror|Thriller,Richard Brooker,http://www.imdb.com/title/tt0083972/?ref_=fn_tt_tt_1,USA,2.35,0
160,13,42,Horror|Mystery|Thriller,Tiffany Helm,http://www.imdb.com/title/tt0089173/?ref_=fn_tt_tt_1,USA,1.85,1000
18,84,861,Drama,Henry Thomas,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1,USA,1.85,285
11,16,2000,Drama,Alexa PenaVega,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1,USA,,13000
11,0,676,Thriller,Brian Austin Green,http://www.imdb.com/title/tt1086841/?ref_=fn_tt_tt_1,USA,,77
7,10,509,Drama,Jessica Tandy,http://www.imdb.com/title/tt0038213/?ref_=fn_tt_tt_1,USA,1.37,68
5,0,1000,Drama|Thriller,Jessica Lowndes,http://www.imdb.com/title/tt3032282/?ref_=fn_tt_tt_1,Spain,,452
10,11,114,Comedy|Drama|Romance,Saeed Jaffrey,http://www.imdb.com/title/tt0449000/?ref_=fn_tt_tt_1,UK,1.85,172
5,5,3000,Comedy|Music|Romance,Ryan Guzman,http://www.imdb.com/title/tt1995477/?ref_=fn_tt_tt_1,USA,,107
95,10,371,Action|Comedy|Horror,Rachel Skarsten,http://www.imdb.com/title/tt0816539/?ref_=fn_tt_tt_1,Canada,1.85,870
97,355,749,Drama|Romance|War,Myrna Loy,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1,USA,1.37,0
76,184,730,Biography|Crime|Drama,Kelli Garner,http://www.imdb.com/title/tt0242193/?ref_=fn_tt_tt_1,USA,1.85,0
67,16,117,Comedy|Drama,Jørgen Langhelle,http://www.imdb.com/title/tt0279064/?ref_=fn_tt_tt_1,Norway,1.85,0
