director_name,duration,actor_3_facebook_likes,actor_1_facebook_likes,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,num_user_for_reviews,actor_2_facebook_likes,imdb_score
Joel Gallen,99,971,11000,Not Another Teen Movie ,80305,15369,cheerleader|foreign exchange student|incestuous desire|incestuous kiss|prom,393,983,5.7
David Ayer,109,953,15000,End of Watch ,181025,27788,lapd|police|police officer|south central los angeles|street gang,336,10000,7.7
Cameron Crowe,105,13000,15000,Aloha ,39782,44037,box office flop|critically bashed|hawaii|one word title|written by director,172,14000,5.4
Rob Cohen,106,883,23000,The Skulls ,26846,26652,college|friend|ivy league|secret society|suicide,193,1000,5.6
James Marsh,123,149,13000,The Theory of Everything ,265507,14100,based on memoir|cambridge university|husband wife relationship|lou gehrig's disease|physicist,388,876,7.7
John Whitesell,86,685,833,Malibu's Most Wanted ,15939,4435,los angeles california|person in car trunk|racial impersonation|south asian|street gang,87,807,5.1
Matt Williams,120,944,20000,Where the Heart Is ,27044,22383,birth|oklahoma|photographer|tennessee|wal mart,240,1000,6.8
David Lean,227,87,607,Lawrence of Arabia ,192775,1076,arab|british military|desert|ottoman empire|t.e. lawrence,559,202,8.4
Rob Zombie,119,593,908,Halloween II ,36372,3226,halloween|hospital|michael myers|rampage|vomiting,491,764,4.9
Jean-Marc Vallée,115,612,2000,Wild ,86664,4896,female protagonist|grief|hiking|loss of mother|mother daughter relationship,252,820,7.1
Dennis Iliadis,114,616,956,The Last House on the Left ,67822,3861,kidnapping|lake|microwave oven|psychopath|woods,279,878,6.6
Clare Kilner,90,458,1000,The Wedding Date ,38248,2666,chick flick|escort|male escort|wedding|wedding date,250,650,6.1
Rick Rosenthal,94,731,2000,Halloween: Resurrection ,26905,5440,cult film|halloween|killer|michael myers|serial killer,614,864,4.1
Louis Leterrier,106,850,14000,Clash of the Titans ,229687,18003,famous line|hand to hand combat|kraken|rape|zeus,637,1000,5.8
Rob Reiner,98,594,18000,The Princess Bride ,294163,20060,fairy tale|giant|pirate|princess|true love,718,636,8.1
Denzel Washington,126,697,18000,The Great Debaters ,47626,22745,college|debate|student|texas|wiley college,118,2000,7.6
Nicolas Winding Refn,100,228,33000,Drive ,431578,34337,kissing in an elevator|mythical hero|neo noir|protective male|silent protagonist,1264,745,7.8
Sara Sugarman,89,231,811,Confessions of a Teenage Drama Queen ,23408,2167,band|friend|new york city|suburb|teenager,105,636,4.6
Nicholas Hytner,111,106,818,The Object of My Affection ,15582,1450,baby|dancing|gay|name calling|penis slur,132,511,6.0
Juan Carlos Fresnadillo,100,306,10000,28 Weeks Later ,212167,11471,paris france|rage|sniper|u.s. army|zombie apocalypse,713,1000,7.0
Thomas Carter,115,100,116,When the Game Stands Tall ,12596,525,coach|high school football,64,110,6.7
Wayne Wang,106,649,907,Because of Winn-Dixie ,8427,3462,10 year old|dog|florida|girl|supermarket,88,807,6.4
Gina Prince-Bythewood,124,865,1000,Love & Basketball ,14322,5135,basketball movie|female basketball player|high school|nba|title directed by female,116,886,7.2
George Armitage,107,141,893,Grosse Pointe Blank ,73347,2044,assassin|high school|high school reunion|reunion|suburb,296,822,7.4
Phil Traill,99,628,14000,All About Steve ,33088,16461,blind date|crossword puzzle|eccentric|fall|mine shaft,143,982,4.8
Joe Berlinger,90,162,193,Book of Shadows: Blair Witch 2 ,28964,608,convenience store|digit in title|punctuation in title|violence|witch,457,184,4.0
Andrew Fleming,101,266,838,The Craft ,57140,1812,coven|occult|outcast|spell|witch,195,328,6.2
Woody Allen,119,400,19000,Match Point ,166269,20391,extramarital affair|infidelity|irony of fate|surprise ending|tennis,735,567,7.7
Elizabeth Allen Rosenbaum,103,125,512,Ramona and Beezus ,13874,1002,aunt|cat|death of pet|girl|no opening credits,52,316,6.7
James Ivory,134,258,12000,The Remains of the Day ,45703,12749,butler|housekeeper|manor|servant|service,156,310,7.9
Paul Thomas Anderson,155,170,3000,Boogie Nights ,189032,3677,1970s|adult entertainment industry|nightclub|porn industry|san fernando valley california,560,360,7.9
Robert Harmon,94,232,1000,Nowhere to Run ,17074,2210,business|escaped convict|farm|motorcycle|widow,55,605,5.5
Michael Mayer,95,461,1000,Flicka ,6095,3845,father son relationship|horse|horse ranch|ranch|wild mustang,76,786,6.2
Martin Weisz,89,399,919,The Hills Have Eyes II ,49721,2559,desert|fight|hill|murder|mutant,211,557,5.1
John Ottman,97,579,912,Urban Legends: Final Cut ,13048,2682,film set|movie set|sequel|slow motion|urban legend,227,786,4.1
Jay Russell,90,613,882,Tuck Everlasting ,17983,2661,fountain of youth|immortality|secret|woods|young man,127,874,6.7
John Bonito,92,129,472,The Marine ,27486,1045,beating|marine|muscleman|tied up|tough guy,284,239,4.7
Peter Atencio,100,415,826,Keanu ,15385,2958,car chase|gangsta|gun fight|hitman|kitten,84,622,6.4
Shana Feste,117,461,3000,Country Strong ,14814,4204,country music|panties|pink panties|relapse|songwriter,114,646,6.3
David Nutter,84,918,989,Disturbing Behavior ,17328,4660,blue ribbon|high school|jacket|jock|yogurt,237,982,5.5
Derek Cianfrance,140,619,33000,The Place Beyond the Pines ,187170,34413,bank|carnival|motorcycle|police|rookie cop,376,748,7.3
Roger Donaldson,108,537,775,The November Man ,50056,3033,critically bashed|premarital sex|sex scene|sex standing up|stripper,152,614,6.3
Stephan Elliott,109,159,471,Eye of the Beholder ,13320,1069,chicago illinois|false identity|femme fatale|new york city|spying,415,308,4.9
Kathryn Bigelow,131,383,10000,The Hurt Locker ,332065,11114,army|bomb|dangerous job|death|iraq,876,602,7.6
Mark L. Lester,114,563,695,Firestarter ,22797,3444,captain|experiment|fire|psychic|secret government agency,96,654,6.0
Andrew Dominik,97,748,11000,Killing Them Softly ,111625,14025,exploding car|hit by a car|poker game|punched in the face|shot to death,369,820,6.2
Anton Corbijn,122,123,22000,A Most Wanted Man ,57210,22574,intelligence|intelligence agency|secret service|surveillance camera|war on terror,158,164,6.8
Tom Green,87,484,826,Freddy Got Fingered ,39788,2689,animator|bamboo cane|cartoonist|sausage|slacker,619,503,4.5
Mike Nawrocki,85,23,354,The Pirates Who Don't Do Anything: A VeggieTales Movie ,2037,568,17th century|king|pirate|vegetable|waiter,22,173,5.7
Catherine Owens,85,44,468,U2 3D ,2673,646,3d in title|digit in title|rock band|rocker|u2,31,67,8.4
Douglas Aarniokoski,101,377,1000,Highlander: Endgame ,16340,2764,battle|explosion|immortal|revenge|sequel to cult film,355,786,4.6
Bryan Barber,121,526,907,Idlewild ,4603,3633,gangster|playing piano|song and dance|speakeasy|written and directed by cast member,91,585,6.2
Lone Scherfig,107,358,11000,One Day ,106111,17627,23 year time span|accidental death|best friend|loss of loved one|male female friendship,181,5000,7.0
Drew Barrymore,111,727,796,Whip It ,55665,2633,beauty pageant|friend|pageant|roller derby|texas,118,787,6.9
Brian Koppelman,92,366,14000,Knockaround Guys ,19768,15644,mob|mobster|money|montana|sheriff,135,442,6.1
James Foley,97,308,436,Confidence ,30643,1172,con|grifter|lap dance|organized crime|shot in the forehead,144,324,6.7
Albert Brooks,97,745,12000,The Muse ,9294,15209,directed by star|muse|satire|screenwriter|tiffany's,140,821,5.6
Irwin Winkler,125,65,427,De-Lovely ,9649,729,cole porter|composer|love|party|tears,226,66,6.6
Woody Allen,124,563,11000,New York Stories ,13692,12685,12 year old|artist|hotel|three word title|written and directed by cast member,55,860,6.4
Steve Gomer,76,47,595,Barney's Great Adventure ,2724,1139,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,53,417,2.8
RZA,107,353,746,The Man with the Iron Fists ,53471,2377,blacksmith|box office flop|chop socky|critically bashed|village,224,561,5.4
Dean Parisot,91,629,925,Home Fries ,7159,2913,baby|infidelity|pilot|pregnant|waitress,88,660,5.0
Mark Piznarski,96,670,989,Here on Earth ,7403,3142,diner|love|private school|school|small town,162,841,5.1
Terry Gilliam,142,1000,22000,Brazil ,152306,29475,black comedy|bureaucracy|dream|terrorist|wrongful arrest,513,5000,8.0
Sean McNamara,103,782,1000,Raise Your Voice ,22649,4676,music school|scholarship|small town|stage fright|three word title,212,872,5.9
,60,186,443,The Dead Zone             ,7122,981,psychic|psychic power|psychometry|spin off|supernatural power,77,319,7.5
Joel Coen,117,12000,22000,The Big Lebowski ,537419,47728,death|drug|nihilism|rug|white russian,1028,12000,8.2
Craig Brewer,116,539,3000,Black Snake Moan ,52421,5012,breasts|nipples visible through clothing|nudity|rear entry sex|white panties,200,788,7.0
Ron Shelton,118,274,556,Dark Blue ,17261,1873,corrupt|criminal|investigation|lapd|police,125,463,6.6
Michael Winterbottom,108,254,11000,A Mighty Heart ,24150,12178,fbi|journalist|missing|pakistan|reporter,118,883,6.7
David Raynr,94,612,11000,Whatever It Takes ,8055,13524,male objectification|manipulative behavior|modern day adaptation|narcissistic woman|promiscuous woman,89,897,5.5
Mort Nathan,97,461,890,Boat Trip ,26598,3161,gay|hot air balloon|rejecting a marriage proposal|talking to a dog|vomiting on someone,132,852,4.9
Oliver Parker,97,692,14000,The Importance of Being Earnest ,18966,16502,comedy of manners|false identity|farce|love|period drama,141,1000,6.9
Dan Curtis,99,224,1000,The Love Letter ,1465,2166,antique|desk|letter|love|time travel,56,393,7.4
Wil Shriner,91,596,8000,Hoot ,6562,10732,fight|florida|montana|owl|school,66,625,5.6
Martin McDonagh,107,39,65,In Bruges ,307639,173,bruges|bullet|hope|irish|tourist,513,49,8.0
Tina Gordon Chism,95,426,931,Peeples ,4065,3322,african american,33,539,5.3
Peter Cattaneo,102,1000,15000,The Rocker ,32311,33153,20 years later|drummer|hdtv|rock band|rock star,104,14000,6.2
Vicky Jenson,88,360,24000,Post Grad ,11498,25637,graduation|graduation speech|title directed by female|tv studio|unemployment,53,971,5.3
Gus Van Sant,106,363,13000,Promised Land ,30284,14544,corporate greed|corporation|natural gas|salesman|small town,102,826,6.6
Woody Allen,92,386,860,Whatever Works ,58967,2717,atheist|limp|quantum mechanics|religion|runaway,169,658,7.2
Mary Lambert,105,275,477,The In Crowd ,3668,2312,clique|country club|female protagonist|lip gloss|title directed by female,85,397,4.6
Tommy Lee Jones,107,289,572,Three Burials ,34194,1627,cemetery|friend|journey|mexico|promise,199,324,7.5
Peter Kassovitz,120,693,49000,Jakob the Liar ,12601,51657,german|ghetto|hope|nazi|radio,89,1000,6.5
Shane Black,103,611,21000,Kiss Kiss Bang Bang ,175962,23932,actor|detective sergeant|hotel|nightclub|thief,336,1000,7.6
Rodman Flender,92,577,890,Idle Hands ,33745,3654,breasts|female frontal nudity|nude woman murdered|slow motion scene|trailer home,198,729,6.2
David Lynch,147,669,6000,Mulholland Drive ,235992,8484,amnesia|car accident|female protagonist|lesbian sex|loss of memory,1768,889,8.0
Katja von Garnier,98,220,837,Blood and Chocolate ,15388,1675,colorado|love|murder|rocky mountains|werewolf,190,400,5.5
Woody Allen,98,557,12000,You Will Meet a Tall Dark Stranger ,36145,19310,call girl|charlatan|fortune teller|manuscript|writer,108,6000,6.3
Mark Romanek,103,844,10000,Never Let Me Go ,109873,12867,boarding school|childhood|love|love triangle|organ donation,320,882,7.2
,286,527,857,The Company             ,3828,3809,cia|mole|revolution|spy|ussr,39,555,7.9
Brad Anderson,111,25,918,Transsiberian ,42792,1252,35 mm digital camera|drugs|murder|train|travel,162,278,6.7
Michael Chapman,98,90,876,The Clan of the Cave Bear ,4996,1351,cave bear|cro magnon|neanderthal|survival|tradition,62,324,5.3
Antonio Banderas,111,617,783,Crazy in Alabama ,5917,4834,abusive husband|alabama|boy|dream|sheriff,71,664,6.3
Michael Haneke,111,287,6000,Funny Games ,69569,6748,breaking the fourth wall|looking at the camera|remake|serial killer|violence,436,294,6.5
Khalil Sullins,100,46,192,Listening ,1933,527,divorce papers|fainting|mind control|playground|technology,13,134,5.6
Atom Egoyan,116,71,5000,Felicia's Journey ,6690,5426,caterer|catering|chef|friend|lawn mower,83,203,7.0
Fritz Lang,145,18,136,Metropolis ,111841,203,art deco|bible quote|dance|silent film|worker,413,23,8.3
Pierre Morel,84,58,510,District B13 ,55928,962,bomb|gang|police|sister|undercover cop,157,297,7.2
Gary Fleder,115,642,12000,Things to Do in Denver When You're Dead ,22345,14889,death|finger gun|video message|what happened to epilogue|wheelchair,144,970,6.8
Hsiao-Hsien Hou,105,56,1000,The Assassin ,9427,1172,black magic|china|love|refusal to kill|wuxia,87,103,6.4
Gregor Jordan,98,730,936,Buffalo Soldiers ,20730,3578,berlin wall|germany|murder|soldier|specialist,111,826,6.9
Andrey Zvyagintsev,99,9,20,The Return ,31589,48,boy|photograph|return|russian|wilderness,172,13,8.0
Tony Jaa,110,7,64,Ong-bak 2 ,24570,134,cult film|elephant|jungle|martial arts|stylized violence,72,45,6.2
Neil Marshall,97,570,13000,Centurion ,64777,15293,mushroom|mute|roman soldier|screaming|wood carving,201,794,6.4
Russell Mulcahy,88,40,825,Silent Trigger ,2699,1432,assassin|die hard scenario|rangefinder|soldier|veteran,29,476,5.6
Ryûhei Kitamura,103,1000,14000,The Midnight Meat Train ,47574,18639,butcher|girlfriend|mute character|photographer|subway,209,1000,6.1
Darrell Roodt,104,2,549,Winnie Mandela ,609,801,character name in title|nelson mandela|one word title|reference to winnie mandela|south africa,15,248,6.0
Dito Montiel,90,642,17000,The Son of No One ,14280,32814,housing project|letter|man with glasses|murder|subjective camera,41,14000,5.1
Stefan Ruzowitzky,105,125,776,All the Queen's Men ,2236,1732,apostrophe in title|behind enemy lines|box office flop|gay interest|punctuation in title,40,595,4.5
Jake Paltrow,93,66,1000,The Good Night ,7519,1245,commercial|dream|dreaming|girl|new york city,39,165,5.9
Juraj Jakubisko,141,576,735,Bathory: Countess of Blood ,3425,2528,bathory|countess|female protagonist|legend|virgin blood,32,627,6.0
Anthony Silverston,85,912,14000,Khumba ,4006,29488,herd|ostrich|waterhole|wildebeest|zebra,12,12000,5.8
Gabe Ibáñez,109,537,1000,Automata ,41638,2829,child hitman|dystopia|future|robot|self repair,134,889,6.1
Gerry Lively,105,51,179,Dungeons & Dragons: Wrath of the Dragon God ,5018,363,combat|helmet|martial arts|medieval times|violence,108,55,4.9
Daniele Luchetti,98,50,61,Chiamatemi Francesco - Il Papa della gente ,80,192,,4,57,5.7
Tung-Shing Yee,119,19,556,Shinjuku Incident ,9177,996,chinese|gang|gratitude|immigrant|japan,53,353,7.1
Julien Temple,124,303,631,Pandaemonium ,695,1585,betrayal|french revolution|friendship|poet|revolution,32,452,6.6
Harold Ramis,101,512,13000,Groundhog Day ,437418,15500,cult film|existentialism|groundhog day|time loop|trapped in a time loop,609,571,8.1
Gregory Jacobs,115,642,20000,Magic Mike XXL ,38202,38963,male bonding|male friendship|male objectification|muscular|stripper,135,17000,5.7
Baz Luhrmann,120,954,29000,Romeo + Juliet ,167750,33791,hawaiian shirt|love|shakespeare adaptation|shakespeare play|star crossed lovers,506,1000,6.8
Gilles Paquet-Brenner,111,121,1000,Sarah's Key ,12937,2140,apartment|escape|jewish family|journalist|key,73,767,7.5
Peter Cousens,94,124,467,Freedom ,993,994,19th century|christian film|hymn|religion|slave,13,220,6.2
Clint Eastwood,131,638,16000,Unforgiven ,277505,28544,englishman|leaving flowers on a grave|one last job|reputation|visiting wife's grave,495,11000,8.3
Lars von Trier,139,236,3000,Manderlay ,18646,4211,cotton|female frontal nudity|flogging|gangster|slavery,81,769,7.4
Danny Boyle,120,40,668,Slumdog Millionaire ,641997,820,cheating|falling from height|murder|non professional cast|slum,1017,56,8.0
Adrian Lyne,119,249,886,Fatal Attraction ,55101,1639,borderline personality disorder|killing a pet|madame butterfly|new york|new york city,201,276,6.9
Garry Marshall,125,700,8000,Pretty Woman ,213476,11135,businessman|falling in love with a prostitute|hotel|prostitute|rich man poor woman,271,995,6.9
John Blanchard,65,176,770,Towering Inferno             ,10,1125,,,179,9.5
John Cornell,108,57,442,Crocodile Dundee II ,44096,717,australia|australian|crime boss|crocodile|gangster,62,162,5.5
Vidhu Vinod Chopra,101,277,892,Broken Horses ,1554,2055,,20,355,5.7
Oliver Stone,145,560,10000,Born on the Fourth of July ,76842,12098,desert|drunkenness|religious mother|strict mother|vietnam war,173,854,7.2
Jon Turteltaub,98,496,953,Cool Runnings ,69733,2496,bobsled|coach|jamaica|olympic games|olympics,97,730,6.9
Patrick Lussier,101,725,10000,My Bloody Valentine ,45603,14159,coma|death|miner|valentine|valentine's day,268,960,5.5
Ole Bornedal,92,309,941,The Possession ,47169,2348,basketball coach|box|jewish|rabbi|yard sale,162,459,5.9
Ted Kotcheff,93,535,13000,First Blood ,172493,15192,1980s|colonel|deputy|rambo|sheriff,376,954,7.7
Sylvain White,109,748,997,Stomp the Yard ,19505,3544,atlanta georgia|competition|dancer|death|fraternity,162,826,5.2
Lewis Gilbert,123,238,456,The Spy Who Loved Me ,76477,1326,1970s|cult film|official james bond series|submarine|world war three,275,244,7.1
,60,84,155,Ghost Hunters             ,5563,552,ghost|paranormal|paranormal research|shaky cam,57,130,6.6
Jamie Blanks,99,648,975,Urban Legend ,47814,3500,campus|death|friend|professor|urban legend,426,912,5.5
Stephen Frears,119,418,18000,Dangerous Liaisons ,52846,35501,catholic|corruption|emotional abuse|france|seduction,143,17000,7.7
Tyler Perry,110,490,849,Good Deeds ,6352,2226,businessman|fight|mean brother|narrated by character|wordplay in title,43,597,5.4
Randal Kleiser,107,25,327,White Fang ,15730,552,alaska|dog|friendship|gold|yukon,31,172,6.7
Bruce McCulloch,81,636,8000,Superstar ,15047,10792,dancing|orphan|school|special education|student,160,670,5.0
Phyllida Lloyd,105,583,11000,The Iron Lady ,82327,12894,british prime minister|female prime minister|politics|prime minister|told in flashback,350,1000,6.4
Mike Nawrocki,82,8,23,Jonah: A VeggieTales Movie ,3135,49,anthropomorphism|pirate|pirate ship|tomato|whale,78,12,6.6
John Singleton,109,279,592,Poetic Justice ,8904,1620,african american|mail carrier|poetry|postal worker|south central los angeles,31,556,5.9
Kevin Bray,95,111,706,All About the Benjamins ,9693,1421,black comedy|bounty hunter|diamond|machismo|money,33,266,5.7
Wes Craven,100,364,723,Vampire in Brooklyn ,17262,2348,blood|destiny|nightmare|partner|vampire,53,422,4.5
John Boorman,118,467,931,Exorcist II: The Heretic ,16294,2704,demon|exorcism|locust|priest|repressed memory,252,726,3.7
Courtney Solomon,91,50,874,An American Haunting ,22207,1608,flashback|lifting someone into the air|paranormal phenomena|voice over letter|year 1818,747,613,5.0
David Zucker,90,636,869,My Boss's Daughter ,24038,3007,boss' daughter|crush|house sitter|housesitting|love interest,123,779,4.6
David Twohy,108,690,26000,A Perfect Getaway ,56338,41359,cliff|hawaii|island|newlywed|waterfall,215,14000,6.5
Rick Famuyiwa,103,625,953,Our Family Wedding ,5721,3299,california|love|marriage|wedding|wedding dress,20,849,4.9
Alan Cohn,96,654,3000,Dead Man on Campus ,11729,6861,college|college roommate|party|roommate|student,106,2000,6.0
Franco Zeffirelli,117,55,718,Tea with Mussolini ,9323,1148,ambassador|american|art|english|italy,157,330,6.9
Tom Holland,93,514,1000,Thinner ,19805,2777,death|doctor|gypsy|judge|lawyer,122,855,5.7
Martin Scorsese,136,213,22000,"New York, New York ",13548,23378,love|musician|saxophonist|singer|songwriter,75,740,6.7
Spike Lee,115,534,1000,Crooklyn ,6011,3267,argument|birthday|bully|coming of age|semi autobiographical,39,848,6.9
Chris Rock,94,458,12000,I Think I Love My Wife ,13866,13446,banker|investment|investment banker|marriage|sex,55,490,5.5
James Isaac,85,489,1000,Jason X ,38985,3050,jason voorhees|lake|machete|scientist|slasher,673,935,4.4
Shawn Levy,88,799,934,Big Fat Liar ,29008,3707,brunette|film producer|liar|prank|stunt,99,927,5.4
Emilio Estevez,112,383,12000,Bobby ,38142,13528,campaign|chess|friend|hotel|senator,270,593,7.0
Mark Waters,86,169,878,Head Over Heels ,11693,2165,apartment|fast motion scene|model|private investigation|suspected murder,104,834,5.4
Josh Schwartz,86,635,962,Fun Size ,11233,3715,adult humor|best friend|friend|halloween|teenage girl,32,925,5.4
Julian Schnabel,112,177,413,The Diving Bell and the Butterfly ,89906,1372,arc de triomphe paris|based on autobiography|coma|elle magazine|male frontal nudity,175,412,8.0
Todd Field,137,280,14000,Little Children ,92781,15337,adulterous wife|bar|dysfunctional marriage|sex offender|suburb,320,617,7.6
Davis Guggenheim,90,191,12000,Gossip ,12519,12776,college|college campus|gossip|rape|sex,112,215,5.9
Tony Goldwyn,107,113,10000,A Walk on the Moon ,6782,10368,adulterous wife|cheating wife|summer|unfaithfulness|woodstock,114,233,6.6
Phillip Noyce,98,15,543,Catch a Fire ,9334,678,attack|coach|colonel|jail|oil refinery,59,113,6.7
Stephen Carpenter,84,102,159,Soul Survivors ,7277,417,car accident|college|ghost|girl in panties|white panties,181,102,3.9
James Ivory,139,5,423,Jefferson in Paris ,2427,446,18th century|ambassador|french revolution|friendship|thomas jefferson,27,15,5.7
Stephan Elliott,97,548,14000,Easy Virtue ,16444,16431,estate|female frontal nudity|female nudity|no panties|unhappy marriage,79,1000,6.7
James Fargo,127,324,16000,Caravans ,524,17250,afghanistan|caravan|rebel|russian|tribe,8,469,6.5
Mike Leigh,150,43,149,Mr. Turner ,17933,390,prism|rented room|scrofula|sketching|sunrise,165,44,6.8
Alain Resnais,104,59,412,Wild Grass ,3174,799,dentist|letter|pilot|skateboard|wallet,31,74,6.3
Costa-Gavras,132,284,380,Amen. ,11077,1429,jesuit|jew|pope|priest|ss,55,326,7.3
Chao-Bin Su,117,21,149,Reign of Assassins ,6069,243,martial arts|sword fight|wuxia,34,32,6.9
Neil Burger,115,322,697,The Lucky Ones ,11704,2243,college tuition|guitar|road trip|soldier|stranded,36,329,7.0
Kenneth Lonergan,186,338,13000,Margaret ,12053,14638,accident|bus|loss of virginity|new york city|virginity,119,1000,6.5
Bo Zenga,90,378,826,Stan Helsing ,9928,2207,dollar bill|double entendre|escaped convict|halloween|striptease,66,521,3.6
Rob Reiner,90,767,1000,Flipped ,60460,4377,apology|falling in love|multiple perspectives|narrated by a girl|younger version of character,104,872,7.7
Ang Lee,134,11000,15000,Brokeback Mountain ,259837,39789,gay relationship|homosexuality|mountain|ranch|rodeo,2254,13000,7.7
Jonathan Liebesman,101,429,833,Teenage Mutant Ninja Turtles ,167089,2690,18 wheeler|mutant|ninja|sewer|turtle,491,809,5.9
Amy Heckerling,97,201,927,Clueless ,123390,1724,female protagonist|high school|makeover|matchmaker|popularity,248,281,6.8
Todd Haynes,107,135,2000,Far from Heaven ,36542,2447,african american|catastrophe|family relationships|farewell scene|therapy,378,258,7.4
Steve Pink,99,390,3000,Hot Tub Time Machine 2 ,28159,4702,acid trip|gameshow|hot tub|time lord|time machine,96,837,5.1
,55,2,20,Dekalog             ,12590,25,meaning of life|moral challenge|morality|search for meaning|ten commandments,37,3,9.1
Philip Kaufman,124,170,14000,Quills ,44795,14726,asylum|lust|male pubic hair|penis|pubic hair,314,230,7.4
Martin McDonagh,110,816,2000,Seven Psychopaths ,185845,4757,dognapping|gangster|misfiring gun|screenwriter|shih tzu,284,906,7.2
Kasi Lemmons,105,400,539,The Caveman's Valentine ,5602,1767,chrysler building manhattan new york city|delusion|manhattan new york city|new york city|title directed by female,59,508,6.0
,41,2,70,The Border             ,271,74,,2,2,7.4
Oliver Hirschbiegel,178,471,918,Downfall ,248354,2334,bunker|hitler|nazi|no exit|war ruins,564,653,8.3
Alejandro Amenábar,125,93,273,The Sea Inside ,64556,529,dignity|euthanasia|freedom|lawyer|sailor,140,114,8.1
Jonathan Glazer,108,21,19000,Under the Skin ,85022,19086,alien|desire|female nudity|male frontal nudity|scotland,616,50,6.3
Barry Levinson,121,227,49000,"Good Morning, Vietnam ",98348,50141,disc jockey|friendship|radio|vietnam|vietnamese,131,263,7.3
Hyung-rae Shim,100,385,898,The Last Godfather ,912,2895,mafia|mafia boss|mafiosi|mafioso|three word title,17,391,3.6
Jon M. Chu,115,41,569,Justin Bieber: Never Say Never ,74351,714,boyhood friend|manager|plasma tv|prodigy|star,233,69,1.6
Darren Aronofsky,108,1000,20000,Black Swan ,551363,38072,ballerina|ballet|fear|female protagonist|madness,1140,15000,8.0
José Padilha,117,1000,10000,RoboCop ,182910,14160,law enforcement|police|robocop|robot|technology,630,2000,6.2
Francis Ford Coppola,220,3000,22000,The Godfather: Part II ,790926,39960,1950s|corrupt politician|lake tahoe nevada|melancholy|revenge,650,14000,9.0
Thomas Carter,112,237,656,Save the Last Dance ,47876,1307,dance|dancing|ghetto|hip hop|imperative in title,320,363,6.1
Renny Harlin,99,54,130,A Nightmare on Elm Street 4: The Dream Master ,36108,450,demon|dream|elm street|freddy krueger|nightmare,260,125,5.7
Patricia Riggen,109,579,3000,Miracles from Heaven ,6276,7833,child cancer|christian film|christianity|falling into a hole|inspiring,55,3000,6.8
Danny Leiner,83,612,3000,"Dude, Where's My Car? ",116625,6454,bare chested male|gay kiss|homoeroticism|lesbian kiss|transsexual,469,934,5.5
Christopher Cain,107,316,549,Young Guns ,42614,1747,army|cattle|deputy|new mexico|rancher,120,439,6.8
Theodore Melfi,102,360,13000,St. Vincent ,72803,20330,bullying|grumpy old man|school presentation|stroke|stroke recovery,171,6000,7.3
Steve Pink,100,460,833,About Last Night ,16979,2800,bedroom|boyfriend girlfriend relationship|hug|interrupted sex|urban setting,42,807,6.1
Gil Junger,97,835,23000,10 Things I Hate About You ,222099,37907,dating|protective father|school|shrew|teen movie,549,13000,7.2
Ed Decter,92,301,11000,The New Guy ,28805,12687,cheerleader|geek|high school|prison|reference to janet jackson,159,489,5.9
Gene Quintano,84,182,11000,Loaded Weapon 1 ,37611,12322,cookie|detective|microfilm|parody|sergeant,72,852,6.1
Jaume Collet-Serra,86,2,619,The Shallows ,12983,971,beach|island|mexico|prey|trapped,139,350,6.8
Eric Bress,120,829,8000,The Butterfly Effect ,357579,12755,blackout|child pornography|memory|surprise ending|time travel,1100,902,7.7
Chris Koch,89,329,571,Snow Day ,9285,2241,meteorologist|snow|snowed in|snowplow|weather,91,442,4.9
Preston A. Whitmore II,117,912,1000,This Christmas ,6528,6554,christmas|family home|musician|piano|secret,32,997,6.1
Bob Clark,97,782,899,Baby Geniuses ,19547,2936,baby|boy|science|scientist|toddler,168,842,2.5
Kirk Wong,91,459,904,The Big Hit ,24834,3353,hitman|kidnapping|kosher|vhs|video store,168,471,6.1
Bronwen Hughes,100,388,694,Harriet the Spy ,7984,2486,binoculars|child spy|notebook|secret|spy,42,558,5.9
John Lafia,72,435,659,Child's Play 2 ,31371,2646,boy|doll|foster home|killer doll|serial killer,166,628,5.7
Sam Miller,84,334,1000,No Good Deed ,12676,2297,home invasion|police officer shot|police officer shot in the chest|psychopath|three word title,84,345,5.6
Frank Darabont,126,745,2000,The Mist ,220475,5371,desperation|fog|giant insect|survival|survival horror,1066,850,7.2
Alex Garland,108,123,149,Ex Machina ,289508,430,artificial intelligence|robot|robot human relationship|turing test|video surveillance,611,145,7.7
Spike Jonze,112,213,512,Being John Malkovich ,254404,1171,body swap|magical realism|portal|puppeteer|surrealism,840,216,7.8
Mark Brown,90,405,939,Two Can Play That Game ,4339,2815,advice|battle of the sexes|lingerie|romantic rivalry|rule,31,890,6.1
Dave Green,91,140,803,Earth to Echo ,15664,1921,alien|bar|construction worker|no opening credits|no title at beginning,149,587,5.8
John Stockwell,135,525,4000,Crazy/Beautiful ,21406,6214,congressman|high school|latino|pacific palisades|school,169,1000,6.5
Clint Eastwood,141,78,378,Letters from Iwo Jima ,132149,751,blood splatter|general|island|japan|world war two,316,85,7.9
Michael Polish,104,844,24000,The Astronaut Farmer ,19707,27806,bank|fbi|fuel|rocket|space travel,128,912,6.3
Daisy von Scherler Mayer,84,744,1000,Woo ,1520,3352,blind date|law clerk|love|manhattan new york city|world trade center manhattan new york city,20,851,3.8
