director_name,actor_3_facebook_likes,gross,actor_1_name,cast_total_facebook_likes,plot_keywords,movie_imdb_link,num_user_for_reviews,country,content_rating,budget,actor_2_facebook_likes,imdb_score
Jerry Jameson,249,7000000,M. Emmet Walsh,1883,military|mineral|ocean|ship|titanic,http://www.imdb.com/title/tt0081400/?ref_=fn_tt_tt_1,70,UK,PG,36000000,372,4.7
Mic Rodgers,485,10431220,Michael Jai White,4024,combat|computer|general|military|reporter,http://www.imdb.com/title/tt0176269/?ref_=fn_tt_tt_1,162,USA,R,24000000,577,4.1
Christian Alvart,61,10326062,Norman Reedus,14127,future|mission|space|spaceship|survival,http://www.imdb.com/title/tt1188729/?ref_=fn_tt_tt_1,310,Germany,R,33000000,2000,6.8
Gary Fleder,259,6114237,Gary Dourdan,2664,alien|android|bomb|future|weapon,http://www.imdb.com/title/tt0160399/?ref_=fn_tt_tt_1,207,USA,R,40000000,1000,6.2
Christian Duguay,443,4835968,Rufus Sewell,4123,commercial|extreme sports|mountain|serbian|terrorist,http://www.imdb.com/title/tt0283160/?ref_=fn_tt_tt_1,82,UK,PG-13,40000000,545,4.5
Jean-Marie Poiré,219,4777007,Bridgette Wilson-Sampras,1149,alternate history|alternate timeline|flatulence|future time travel|time travel comedy,http://www.imdb.com/title/tt0189192/?ref_=fn_tt_tt_1,98,France,PG-13,40000000,248,5.8
Danny Boyle,167,3675072,Chris Evans,11623,astronaut|earth|future|icarus|sun,http://www.imdb.com/title/tt0448134/?ref_=fn_tt_tt_1,801,UK,R,26000000,372,7.3
Brian Robbins,39,18438149,John Gatins,222,box office flop|buddhist|liar|literary agent|magical tree,http://www.imdb.com/title/tt0763831/?ref_=fn_tt_tt_1,93,USA,PG-13,40000000,46,5.9
Marc F. Adler,379,511920,Eric Idle,2449,box office flop|computer animation|one word title|surrealism|villainess,http://www.imdb.com/title/tt0361500/?ref_=fn_tt_tt_1,26,USA,PG,40000000,754,4.4
Pierre Morel,87,10640645,Ray Winstone,1686,assassination|blood vomiting|death|hit squad|mercenary,http://www.imdb.com/title/tt2515034/?ref_=fn_tt_tt_1,110,USA,R,40000000,535,5.8
Geoffrey Sax,173,652526,Alex Pettyfer,15638,14 year old|british|gadget|spy|training,http://www.imdb.com/title/tt0457495/?ref_=fn_tt_tt_1,187,Germany,PG,40000000,460,5.1
D.J. Caruso,502,80050171,Sarah Roemer,2288,binoculars|electronic tag|house arrest|neighbor|watching someone,http://www.imdb.com/title/tt0486822/?ref_=fn_tt_tt_1,491,USA,PG-13,20000000,617,6.9
Iain Softley,472,7564000,Angelina Jolie Pitt,13821,computer|computer virus|cyberpunk|fight the system|sexual fantasy,http://www.imdb.com/title/tt0113243/?ref_=fn_tt_tt_1,223,USA,PG-13,20000000,922,6.2
Richard Shepard,2,876671,James Brolin,504,bosnia|cia|fox|hunt|war criminal,http://www.imdb.com/title/tt0455782/?ref_=fn_tt_tt_1,90,USA,R,25000000,3,6.9
Joel Coen,385,2869369,Jennifer Jason Leigh,2612,art deco|board of directors|industry|mail|stock,http://www.imdb.com/title/tt0110074/?ref_=fn_tt_tt_1,211,UK,PG,30000000,970,7.3
Peter Ho-Sun Chan,483,128978,Jet Li,6267,assassination|blood brother|dynasty|general|stabbing a woman,http://www.imdb.com/title/tt0913968/?ref_=fn_tt_tt_1,61,Hong Kong,R,40000000,755,7.1
Sergey Bodrov,533,77231,Jay Hernandez,2115,1800s|kazakhstan|nomad,http://www.imdb.com/title/tt0374089/?ref_=fn_tt_tt_1,32,France,R,25000000,580,6.0
Joon-ho Bong,398,4563029,Chris Evans,12286,closed ecological system|perpetual winter|population control|revolt|train,http://www.imdb.com/title/tt1706620/?ref_=fn_tt_tt_1,514,South Korea,R,39200000,557,7.0
Bibo Bergeron,541,,Adam Goldberg,3243,belle epoque|city name in title|monster|paris france,http://www.imdb.com/title/tt0961097/?ref_=fn_tt_tt_1,40,France,PG,25000000,559,6.8
Jeff Nathanson,596,463730,Matthew Broderick,5240,fbi|movie producer|sting operation|undercover|urination,http://www.imdb.com/title/tt0357054/?ref_=fn_tt_tt_1,39,USA,R,,894,5.7
Alex Proyas,380,50693162,Michael Wincott,2630,back from the dead|crime boss|crow|gothic|vigilante,http://www.imdb.com/title/tt0109506/?ref_=fn_tt_tt_1,545,USA,R,23000000,581,7.6
S.S. Rajamouli,72,6498000,Tamannaah Bhatia,554,ancient india|dual role|good versus evil|hindu|kingdom,http://www.imdb.com/title/tt2631186/?ref_=fn_tt_tt_1,410,India,,18026148,133,8.4
Robert Schwentke,100,63411478,Arliss Howard,568,jumping on a bed|kissing while having sex|librarian|male objectification|pregnant woman in bathtub,http://www.imdb.com/title/tt0452694/?ref_=fn_tt_tt_1,234,USA,PG-13,39000000,142,7.1
Michael Lehmann,433,42640890,Colin Ferguson,1930,meddling|psychologist|sobbing female|subtitled scene|you can say that again joke,http://www.imdb.com/title/tt0490084/?ref_=fn_tt_tt_1,184,USA,PG-13,,452,5.6
Rob Cohen,4000,144512310,Paul Walker,45327,eighteen wheeler|illegal street racing|truck|trucker|undercover cop,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988,USA,PG-13,38000000,14000,6.7
Tim Burton,787,35287788,Martin Landau,4774,dog|life|remake by original director|science|stop motion animation,http://www.imdb.com/title/tt1142977/?ref_=fn_tt_tt_1,165,USA,PG,39000000,925,7.0
Joss Whedon,279,25335935,Adam Baldwin,2853,alliance|cannibalism|future|operative|planet,http://www.imdb.com/title/tt0379786/?ref_=fn_tt_tt_1,1594,USA,PG-13,40000000,505,8.0
Charles S. Dutton,511,5881504,Omar Epps,2972,boxer|boxing|boxing arena|boxing manager|directed by co star,http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1,50,USA,PG-13,39000000,534,5.3
Richard Lester,420,60000000,Margot Kidder,2329,computer|high school|kryptonite|smallville|villain,http://www.imdb.com/title/tt0086393/?ref_=fn_tt_tt_1,224,UK,PG,39000000,542,4.9
Peter Segal,785,29802761,Robert De Niro,36009,broke|promoter|retirement|trainer|training,http://www.imdb.com/title/tt1661382/?ref_=fn_tt_tt_1,115,USA,PG-13,40000000,13000,6.4
John Woo,478,626809,Takeshi Kaneshiro,2172,alliance|battle|china|chinese|strategy,http://www.imdb.com/title/tt0425637/?ref_=fn_tt_tt_1,105,China,R,553632000,643,7.4
Andy Tennant,559,127214072,Ethan Embry,4251,alabama|divorce|divorce papers|husband wife relationship|new york city,http://www.imdb.com/title/tt0256415/?ref_=fn_tt_tt_1,392,USA,PG-13,38000000,935,6.1
Robert Luketic,954,88915214,Gerard Butler,22436,call in|chick flick|date|hot air balloon|show producer,http://www.imdb.com/title/tt1142988/?ref_=fn_tt_tt_1,169,USA,R,38000000,957,6.5
Jonathan Lynn,275,30400000,Austin Pendleton,2176,greenland|military|revenge|soldier|u.s. soldier,http://www.imdb.com/title/tt0117608/?ref_=fn_tt_tt_1,73,USA,PG,39000000,516,5.7
Robert Rodriguez,1000,85570368,Steve Buscemi,18291,island|mad scientist|scientist|sequel|spy,http://www.imdb.com/title/tt0287717/?ref_=fn_tt_tt_1,107,USA,PG,38000000,2000,5.1
David Carson,906,75668868,LeVar Burton,6427,23rd century|bare chested male bondage|enterprise the starship|rescue|sacrifice,http://www.imdb.com/title/tt0111280/?ref_=fn_tt_tt_1,249,USA,PG,35000000,946,6.6
Kar-Wai Wong,7,6594136,Tony Chiu Wai Leung,943,challenge|china|hong kong|martial arts|martial arts master,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,111,Hong Kong,PG-13,38600000,290,6.5
Francis Lawrence,1000,58700247,Robert Pattinson,36062,circus|circus vargas|elephant|fear|train,http://www.imdb.com/title/tt1067583/?ref_=fn_tt_tt_1,260,USA,PG-13,38000000,11000,6.9
,501,,Joseph Gordon-Levitt,25160,alien|digit in title|human form|number 3 in title|talking on a rooftop,http://www.imdb.com/title/tt0115082/?ref_=fn_tt_tt_1,86,USA,TV-PG,,967,7.8
Yuefeng Song,46,,Blythe Auffarth,196,,http://www.imdb.com/title/tt2911342/?ref_=fn_tt_tt_1,18,China,,40000000,47,6.4
Norman Jewison,494,50668906,Denzel Washington,20516,african american|book|boxer|boxing|murder,http://www.imdb.com/title/tt0174856/?ref_=fn_tt_tt_1,265,USA,R,38000000,584,7.6
Michael Apted,789,39177215,Bill Cobbs,3770,abusive husband|escape|intimate partner homicide|marriage|woman wearing only a man's shirt,http://www.imdb.com/title/tt0278435/?ref_=fn_tt_tt_1,234,USA,PG-13,38000000,919,5.6
David Mirkin,692,40334024,Sarah Silverman,2912,bank|infidelity|millionaire|money|scam,http://www.imdb.com/title/tt0125022/?ref_=fn_tt_tt_1,216,USA,PG-13,35000000,754,6.2
Andy Fickman,377,71038190,D.B. Woodside,3552,character name in title|no opening credits|sequel|wilhelm scream,http://www.imdb.com/title/tt3450650/?ref_=fn_tt_tt_1,123,USA,PG,30000000,557,4.4
Luis Mandoki,280,24044532,Sonia Braga,1440,apartment|fate|gun|love|mysterious man,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1,180,USA,R,38000000,285,5.6
John Pasquin,466,22770864,Jim Belushi,2765,bully|co worker|divorce|fight|karate,http://www.imdb.com/title/tt0279889/?ref_=fn_tt_tt_1,85,USA,PG,38000000,543,5.5
Roman Polanski,541,18653746,Johnny Depp,42344,bare butt|gnosticism|lucifer|rare book|sex,http://www.imdb.com/title/tt0142688/?ref_=fn_tt_tt_1,638,Spain,R,38000000,903,6.7
Michael Apted,182,17305211,J.K. Simmons,24547,cartoon on tv|doctor|emergency room|hospital|nudity,http://www.imdb.com/title/tt0116259/?ref_=fn_tt_tt_1,75,USA,R,38000000,210,6.1
Stephen Herek,108,16991902,Beth Grant,1265,cover band|fired from a job|heavy metal|rock star|tribute band,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,191,USA,R,57000000,316,6.2
Lee Daniels,736,47536959,Mo'Nique,3277,abuse|african american lesbian|lesbian|lesbian couple|school,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,275,USA,R,10000000,906,7.3
Ridley Scott,982,10300000,Jeff Bridges,16237,acrophobia|jamaica|male bonding|prostitute|tragedy,http://www.imdb.com/title/tt0118158/?ref_=fn_tt_tt_1,89,USA,PG-13,38000000,1000,6.6
John Carpenter,145,13782838,Wilford Brimley,1757,alien creature|alien life form|antarctica|isolation|paranoia,http://www.imdb.com/title/tt0084787/?ref_=fn_tt_tt_1,911,USA,R,15000000,163,8.2
David Twohy,904,41997790,Vin Diesel,17551,alien|left for dead|mercenary|survival|vomiting,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343,USA,R,38000000,924,6.4
Jeb Stuart,12,6482195,Gregory Scott Cummins,74,deputy|fbi agent|knife held to throat|serial killer|sheriff,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1,81,USA,R,37000000,12,6.4
Steve Miner,427,623374,Tom Skerritt,2120,army|mexican|orphan|texas|texas ranger,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,67,USA,PG-13,38000000,569,5.2
Gil Kenan,260,7871693,Bill Murray,15494,box|food|mayor|pipeworks|scientist,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,102,USA,PG,55000000,2000,6.5
Paul Thomas Anderson,15,16377274,Mike Howard,427,drifter|past life regression|psychological testing|right hand man|scientology,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1,405,USA,R,32000000,18,7.1
David Leland,217,,Hayden Christensen,4900,breasts|nude nun|plague|russian nobleman|two word title,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,28,Italy,R,38000000,476,4.8
Gary Fleder,534,9589875,Dennis Quaid,5162,african american|coach|football movie|nonlinear timeline|syracuse university,http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1,45,USA,PG,40000000,898,7.3
J Blakeson,724,34912982,Chloë Grace Moretz,19974,alien|attack|based on novel|based on young adult novel|fear,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,266,USA,PG-13,38000000,1000,5.2
Ryan Coogler,531,109712885,Sylvester Stallone,15106,boxing|boxing match|fight|montage|philadelphia,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,362,USA,PG-13,35000000,597,7.7
Ben Affleck,206,92173235,Jeremy Renner,14296,bank manager|bank robbery|criminal gang|heist|prison,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,420,USA,R,37000000,4000,7.6
Kirk Jones,651,41102171,Anna Kendrick,13396,baby|expecting twins|hawaiian shirt|photographer|pregnancy,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,89,USA,PG-13,40000000,2000,5.7
Ethan Coen,681,60338891,J.K. Simmons,36093,cia|divorce|embassy|gym|memoir,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,545,USA,R,37000000,11000,7.0
Jennifer Flackett,35,48006503,Gerard Butler,18178,author|girl|island|reading|scientist,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,110,USA,PG,37000000,82,6.0
Ron Howard,471,26903709,Chris Hemsworth,37206,1970s|female rear nudity|formula 1|rivalry|sex with a nurse,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,475,UK,R,38000000,10000,8.1
Paul Thomas Anderson,272,22450975,Patton Oswalt,1906,abusive father|coincidence|fictional game show|fictional quiz show|multiple storyline,http://www.imdb.com/title/tt0175880/?ref_=fn_tt_tt_1,1437,USA,R,37000000,625,8.0
Kevin Smith,574,44867349,Bruce Willis,14483,baseball card|detective|partner|thief|wedding,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,176,USA,R,37000000,642,5.6
Christian Ditter,591,46813366,Alison Brie,4882,motor scooter|new york city|newborn baby|scooter|single,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,83,USA,R,38000000,756,6.1
Charles Martin Smith,631,72279690,Morgan Freeman,14209,boy|dolphin|prosthetics|tail|trap,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1,86,USA,PG,37000000,680,6.9
Catherine Hardwicke,10000,191449475,Kristen Stewart,44060,blood|high school|love|school|vampire,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,1535,USA,PG-13,37000000,12000,5.2
Nick Cassavetes,644,71026631,Denzel Washington,20970,health care|heart transplant|hospital|hostage|insurance,http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1,394,USA,PG-13,36000000,669,7.0
Les Mayfield,405,68208190,Peter Greene,2986,detective|diamond|jewel|police|thief,http://www.imdb.com/title/tt0181316/?ref_=fn_tt_tt_1,144,USA,PG-13,65000000,744,6.3
Rawson Marshall Thurber,651,150368971,Laura-Leigh,3425,fake family|male frontal nudity|marijuana|mexico|stripper,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301,USA,R,37000000,707,7.0
Fedor Bondarchuk,30,,Yuliya Snigir,599,22nd century|first part|friend|guard|space opera,http://www.imdb.com/title/tt0972558/?ref_=fn_tt_tt_1,21,Russia,,29500000,35,5.3
Jonathan Mostow,263,50129186,Kathleen Quinlan,1874,car breakdown|diner|jeep|paranoia|violence,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,218,USA,R,36000000,284,6.9
Irvin Kershner,133,55500000,Bernie Casey,762,british|character says now that you're on the case i hope we're going to have some gratuitous sex and violence|cruise missile|missile|nuclear warhead,http://www.imdb.com/title/tt0086006/?ref_=fn_tt_tt_1,214,UK,PG,36000000,172,6.2
Steve Pink,318,50213619,Charlie McDermott,1272,cheating wife|drug reference|maintenance man|male vomiting|promiscuous woman,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,243,USA,R,36000000,390,6.4
Charles Martin Smith,631,42019483,Morgan Freeman,13904,dolphin|latex gloves|medical scrubs|purple gloves|turtle,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33,USA,PG,36000000,641,6.4
John Frankenheimer,475,23360779,Charlize Theron,10838,casino|christmas|christmas season|girlfriend|release from prison,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212,USA,R,34000000,1000,5.7
F. Gary Gray,582,26183197,Vin Diesel,16611,bust|dea|drug cartel|justice|tragic hero,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,135,USA,R,36000000,919,6.1
Cameron Crowe,13000,20991497,Emma Stone,44037,box office flop|critically bashed|hawaii|one word title|written by director,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172,USA,PG-13,37000000,14000,5.4
Rob Reiner,723,13052741,Alexa PenaVega,3968,activist|assassin|civil rights|trial|widow,http://www.imdb.com/title/tt0116410/?ref_=fn_tt_tt_1,57,USA,PG-13,36000000,912,6.7
Scott Hicks,577,14378353,Rick Yune,2393,fisherman|japanese|love|trial|washington state,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,194,USA,PG-13,36000000,602,6.8
Mikael Håfström,2000,33037754,Anthony Hopkins,19904,demon|exorcism|exorcist|faith|seminary,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197,USA,PG-13,37000000,3000,6.0
Andrew Niccol,263,12339633,Blair Underwood,1942,accident|future|genetics|mission|police,http://www.imdb.com/title/tt0119177/?ref_=fn_tt_tt_1,641,USA,PG-13,36000000,485,7.8
Andrew Bergman,450,2954405,Stockard Channing,2928,autistic son|cancer|female protagonist|new york city|son,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,64,USA,R,36000000,886,5.3
Kirk De Micco,387,30105968,Cheryl Hines,2268,astronaut|attacked by a plant|planet|senator|space travel,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,45,USA,G,37000000,521,4.5
Chris Rock,642,37788228,Bernie Mac,4537,alderman|party|president|presidential candidate|washington d.c.,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,80,USA,PG-13,35200000,812,5.4
Todd Phillips,706,277313371,Bradley Cooper,17623,drunkenness|female nudity|hangover|hedonism|morning after,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1,626,USA,R,35000000,839,7.8
Wilson Yip,51,2126511,Mike Tyson,615,1950s|cancer|hong kong|martial arts school|wing chun,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,45,Hong Kong,PG-13,36000000,79,7.2
Jay Roach,481,205399422,Muse Watson,47203,penis joke|phallic image|sexy agent|spy|volcano hideout,http://www.imdb.com/title/tt0145660/?ref_=fn_tt_tt_1,784,USA,PG-13,33000000,645,6.6
Tim Burton,488,251188924,Michael Gough,2725,city|dc comics|gotham|pantyhose|police,http://www.imdb.com/title/tt0096895/?ref_=fn_tt_tt_1,817,USA,PG-13,35000000,549,7.6
Roland Joffé,785,1068392,Jordi Mollà,3497,dying|forgiveness|saint|spanish civil war|starts with narration,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,53,Spain,PG-13,36000000,794,5.9
Richard Donner,94,144731527,Rene Russo,1446,gangster|gun|internal affairs|police|police officer,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,136,USA,R,35000000,277,6.7
John Lee Hancock,624,255950375,Catherine Dyer,3389,american football|based on true story|football star|high school football|left tackle,http://www.imdb.com/title/tt0878804/?ref_=fn_tt_tt_1,420,USA,PG-13,29000000,734,7.7
,452,,Jon Foo,2255,,http://www.imdb.com/title/tt4085584/?ref_=fn_tt_tt_1,30,USA,TV-14,,618,5.8
Robert Rodriguez,640,112692062,Alexa PenaVega,4499,brother sister relationship|espionage|rescue|secret agent|spy,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205,USA,PG,35000000,843,5.4
Seth Gordon,64,117528646,Kevin Spacey,18669,black comedy|boss|chemical company|dental assistant|murder,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387,USA,R,35000000,464,6.9
Ethan Coen,538,171031347,Matt Damon,25964,arkansas|murder|sheriff|texas ranger|u.s. marshal,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,724,USA,PG-13,38000000,12000,7.7
David Frankel,505,124732962,Meryl Streep,23923,fashion|fashion industry|magazine|new york city|publishing,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,631,USA,PG-13,35000000,11000,6.8
Robert Wise,643,82300000,Leonard Nimoy,16007,alien|space|space station|spacecraft|warp speed,http://www.imdb.com/title/tt0079945/?ref_=fn_tt_tt_1,405,USA,PG,35000000,664,6.4
Seth Gordon,680,134455175,Jon Favreau,5826,bounty hunter|credit card|cross country|identity|police,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,232,USA,R,35000000,904,5.7
Martin Scorsese,387,79100000,Robert De Niro,24006,lawyer|neo noir|prison|rapist|southern gothic,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,261,USA,R,35000000,1000,7.3
Robert Luketic,1000,81159365,Kevin Spacey,25661,based on true story|blackjack|card counting|gambling|massachusetts institute of technology,http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1,278,USA,PG-13,35000000,5000,6.8
Judd Apatow,213,110008260,Amy Schumer,1450,actress playing herself|actress shares first name with character|fired from a job|male nudity|written by star,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,309,Japan,R,35000000,392,6.3
Kevin Rodney Sullivan,278,67962333,Bernie Mac,2689,argument|engagement|family relationships|love|undressing,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,160,USA,PG-13,35000000,358,5.9
Anthony Minghella,362,78651430,Colin Firth,15912,church|english|flashback|nurse|patient,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1,457,USA,R,27000000,1000,7.4
Curtis Hanson,210,64604977,Kevin Spacey,19129,1950s|call girl|corruption|murder|police detective,http://www.imdb.com/title/tt0119488/?ref_=fn_tt_tt_1,625,USA,R,35000000,398,8.3
Mike Mitchell,591,63939454,Michael Angarano,2968,coming of age|friend|high school|sidekick|superpower,http://www.imdb.com/title/tt0405325/?ref_=fn_tt_tt_1,217,USA,PG,35000000,742,6.2
Frank Oz,945,63826569,Tom Selleck,23504,academy award|gay|high school|reporter|teacher,http://www.imdb.com/title/tt0119360/?ref_=fn_tt_tt_1,138,USA,PG-13,35000000,957,6.3
Roger Donaldson,25,60054449,Natasha Henstridge,1715,alien|interspecies sex|scientist|sexual attraction|train,http://www.imdb.com/title/tt0114508/?ref_=fn_tt_tt_1,140,USA,R,35000000,759,5.8
Wes Craven,574,26505000,Johnny Depp,42918,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,668,USA,X,1800000,852,7.5
Tarsem Singh,311,61280963,Dylan Baker,2474,coma|fbi|race against time|serial killer|strong female lead,http://www.imdb.com/title/tt0209958/?ref_=fn_tt_tt_1,677,USA,R,33000000,551,6.3
Randall Wallace,80,56876365,Leonardo DiCaprio,29265,france|musketeer|three musketeers|twin|twin brother,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1,244,USA,PG-13,35000000,130,6.4
Randall Wallace,426,59699513,Scott Glenn,2259,eccentric|horse racing|newspaper clipping|stallion|triple crown,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,136,USA,PG,35000000,638,7.2
Kevin Munroe,691,54132596,Chris Evans,16571,martial arts master|monster|new york city|turtle|warrior,http://www.imdb.com/title/tt0453556/?ref_=fn_tt_tt_1,211,Hong Kong,PG,34000000,4000,6.3
Michael Tollin,568,52277485,Alfre Woodard,4231,coach|football|football coach|high school|radio,http://www.imdb.com/title/tt0316465/?ref_=fn_tt_tt_1,196,USA,PG,35000000,762,6.9
Will Gluck,923,55802754,Mila Kunis,20956,blow job|female rear nudity|girl in panties|male objectification|no panties,http://www.imdb.com/title/tt1632708/?ref_=fn_tt_tt_1,194,USA,R,35000000,3000,6.6
Nicholas Stoller,190,55291815,Chloë Grace Moretz,17860,bare chested male|gay|gay best friend|gay man|gay marriage proposal,http://www.imdb.com/title/tt4438848/?ref_=fn_tt_tt_1,111,USA,R,35000000,329,6.0
John Lee Hancock,825,83299761,Tom Hanks,19809,author|disney|loss of father|reference to walt disney|suppression of emotion,http://www.imdb.com/title/tt2140373/?ref_=fn_tt_tt_1,306,USA,PG-13,35000000,2000,7.5
Spike Lee,318,48169908,Denzel Washington,20143,african american|black history|civil rights|ku klux klan|nation of islam,http://www.imdb.com/title/tt0104797/?ref_=fn_tt_tt_1,156,USA,PG-13,33000000,848,7.7
Judd Apatow,120,67523385,Charlyne Yi,1050,40th birthday|aging|birthday|sex|viagra,http://www.imdb.com/title/tt1758830/?ref_=fn_tt_tt_1,248,USA,R,35000000,130,6.2
Walt Becker,931,49474048,Robin Williams,53370,best friend|business deal|impulse|public relations|twin,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120,USA,PG,35000000,1000,5.4
Patrick Tatopoulos,227,45802315,Craig Parker,2184,battle|slave|vampire|warrior|werewolf,http://www.imdb.com/title/tt0834001/?ref_=fn_tt_tt_1,169,USA,R,35000000,593,6.6
Ken Kwapis,766,43792641,Robin Williams,52566,box office flop|church|kissing|usa|wedding,http://www.imdb.com/title/tt0762114/?ref_=fn_tt_tt_1,119,USA,PG-13,35000000,838,5.3
Dennis Dugan,553,57651794,Jon Lovitz,13125,baseball|baseball team|bully|millionaire|team,http://www.imdb.com/title/tt0437863/?ref_=fn_tt_tt_1,209,USA,PG-13,33000000,970,5.6
Gary David Goldberg,664,43894863,Stockard Channing,4879,date|dating|dog|love|teacher,http://www.imdb.com/title/tt0417001/?ref_=fn_tt_tt_1,262,USA,PG-13,30000000,940,5.9
Mike Newell,646,41954997,Johnny Depp,56014,fbi|mafia|money|racial slur|singer,http://www.imdb.com/title/tt0119008/?ref_=fn_tt_tt_1,234,USA,R,35000000,14000,7.8
Paul W.S. Anderson,766,39532308,Milla Jovovich,17902,amnesia|quarantine|special forces|virus|zombie,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1,1138,UK,R,33000000,2000,6.7
Tobe Hooper,723,76600000,Heather O'Rourke,3876,ghost|haunted|haunting|house|paranormal investigator,http://www.imdb.com/title/tt0084516/?ref_=fn_tt_tt_1,321,USA,PG,10700000,770,7.4
Ethan Coen,939,39692139,J.K. Simmons,41701,casino|irony of fate|landlady|professor|remake,http://www.imdb.com/title/tt0335245/?ref_=fn_tt_tt_1,400,USA,R,35000000,15000,6.2
John Moore,248,40687294,Mila Kunis,16249,corporation|death|ex partner|hallucination|police detective,http://www.imdb.com/title/tt0467197/?ref_=fn_tt_tt_1,398,Canada,PG-13,35000000,552,5.4
Andrew Niccol,3000,37553932,Matt Bomer,34011,currency|future|murder|on the run|time,http://www.imdb.com/title/tt1637688/?ref_=fn_tt_tt_1,463,USA,PG-13,40000000,10000,6.7
Alan Poul,584,37481242,Danneel Ackles,3356,artificial insemination|baby|cheese|chick flick|pet shop,http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1,97,USA,PG-13,35000000,700,5.3
Luke Greenfield,196,39026186,Ashley Williams,2371,best friend|crush|law school|lawyer|loud sex,http://www.imdb.com/title/tt0491152/?ref_=fn_tt_tt_1,153,USA,PG-13,35000000,826,5.9
,628,,Jodi Lyn O'Keefe,3438,affair|hip hop|sex scene,http://www.imdb.com/title/tt2368645/?ref_=fn_tt_tt_1,11,USA,,,637,7.0
Gil Junger,447,33422806,Tom Wilkinson,2643,14th century|king|knight|sword duel|time travel,http://www.imdb.com/title/tt0265087/?ref_=fn_tt_tt_1,164,USA,PG-13,50000000,691,4.8
