director_name,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,movie_imdb_link,language,actor_2_facebook_likes,imdb_score,aspect_ratio
Rob Bowman,745,940,85720,4230,0,agent|alien|bomb|fbi|government,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,English,826,7.0,2.35
Doug Lefler,112,14000,29285,14625,0,5th century|boy|capri|roman legion|soldier,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,English,394,5.4,2.35
Steven Spielberg,13000,15000,881236,44998,2,army|invasion|killed in action|normandy|soldier,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,English,14000,8.6,1.85
Scott Waugh,464,3000,136954,7081,1,cross country|custom car|illegal street racing|police officer crushed|street racing,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,English,3000,6.5,2.35
Nancy Meyers,912,2000,158864,5838,1,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,English,955,6.4,1.37
Chris Wedge,835,1000,328159,5437,0,baby|ice|ice age|sleeping|sloth,http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1,English,939,7.6,1.85
Lawrence Kasdan,354,11000,75573,12194,1,alien|friend|maine|military|woods,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,English,599,5.5,2.35
Steven Spielberg,655,23000,197412,25517,0,cultural conflict|politics|president|slavery|u.s. president,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,English,826,7.4,2.35
Lana Wachowski,99,18000,1217752,18563,3,artificial reality|computer|matrix|questioning reality|simulated reality,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,English,145,8.7,2.35
Ron Howard,552,15000,208817,17171,0,cape kennedy|news footage|reference to christopher columbus|rocket|trapped in space,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,English,968,7.6,2.35
Paul Verhoeven,217,605,240241,1441,0,ambiguous ending|false memory|implanted memory|memory|space colony,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,English,308,7.5,1.85
Michael Lembeck,775,901,34561,5265,0,christmas|magic|santa claus|son|toy,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,English,857,5.5,1.85
Tom Hooper,11000,20000,243834,46204,1,barricade|innkeeper|parole|rebellion|student,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,English,13000,7.6,1.85
Nora Ephron,744,15000,151812,17768,2,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,English,793,6.5,1.85
Adam McKay,105,8000,212499,11264,2,dream|friendship|karaoke|love|slacker,http://www.imdb.com/title/tt0838283/?ref_=fn_tt_tt_1,English,3000,6.9,2.35
Martin Campbell,94,12000,135404,12396,0,19th century|california|revenge|training|zorro,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,English,174,6.7,2.35
Todd Phillips,490,21000,272789,23018,3,actor|aspiring actor|birth|misadventure|suitcase,http://www.imdb.com/title/tt1231583/?ref_=fn_tt_tt_1,English,561,6.6,2.35
Angelina Jolie Pitt,465,769,103589,2938,0,emaciation|male nudity|plane crash|prisoner of war|torture,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,English,698,7.2,2.35
Clint Eastwood,416,16000,60165,17771,1,nasa|old age|satellite|space|space shuttle,http://www.imdb.com/title/tt0186566/?ref_=fn_tt_tt_1,English,495,6.4,2.35
Renny Harlin,369,13000,96096,15229,1,money|mountain|rocky mountains|snow|suitcase,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,English,730,6.4,2.35
John Woo,461,848,77390,2913,2,captain|desert|major|park ranger|utah,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,English,517,6.0,2.35
Jon Turteltaub,577,13000,34473,16452,1,altering history|cartoon on tv|childhood|image consultant|one two combo,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1,English,718,6.1,1.85
Oliver Stone,625,12000,67395,14421,0,based on true story|police|rescue|rubble|trapped,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,English,1000,6.0,1.85
Mike Newell,403,8000,61490,12850,1,art|college|school|student|wellesley college,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,English,4000,6.4,1.85
Larry Charles,174,600,213863,1375,0,dictator|hotel|oil|overalls|sunglasses,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1,English,346,6.4,2.35
Stanley Kubrick,521,10000,227071,11424,1,doctor|orgy|party|pianist|sexual fantasy,http://www.imdb.com/title/tt0120663/?ref_=fn_tt_tt_1,English,580,7.3,1.66
Will Gluck,929,2000,24735,4796,6,billionaire|business tycoon|mayoral candidate|penthouse|reference to star trek,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,English,1000,5.2,2.39
Glenn Ficarra,523,10000,149337,11943,0,con artist|con man|deception|rivalry|seduction,http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1,English,806,6.6,1.85
McG,520,27000,147641,29808,3,best friend|cia|cia agent|dating|undercover,http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1,English,1000,6.3,2.35
David S. Goyer,957,16000,132954,19764,0,blade|blood|dracula|vampire hunter|vampire slayer,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,English,1000,5.9,2.35
John Milius,919,1000,41776,3860,0,guerrilla|high school|invasion|soviet|wolverine,http://www.imdb.com/title/tt0087985/?ref_=fn_tt_tt_1,English,1000,6.4,1.85
Mike Nichols,210,509,23940,1409,0,campaigning|candidate|election|governor|president,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,English,317,6.7,2.35
Paul W.S. Anderson,974,14000,104831,17913,0,corporation|fight|rescue|umbrella|zombie,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,English,1000,5.4,2.35
Paul W.S. Anderson,805,26000,166610,28643,4,armored car|car|murder|prison|warden,http://www.imdb.com/title/tt0452608/?ref_=fn_tt_tt_1,English,872,6.4,2.35
Renny Harlin,263,394,60508,1531,2,amnesia|chase|foot chase|strong female character|vomiting,http://www.imdb.com/title/tt0116908/?ref_=fn_tt_tt_1,English,380,6.7,2.35
Taylor Hackford,184,324,49300,1013,1,jungle|pipeline|prisoner|ransom|south america,http://www.imdb.com/title/tt0228750/?ref_=fn_tt_tt_1,English,192,6.2,2.35
Jon Favreau,539,17000,67707,32232,0,2000s|coke|meeting future self|reference to spongebob squarepants|sony,http://www.imdb.com/title/tt0406375/?ref_=fn_tt_tt_1,English,14000,6.1,1.85
David Fincher,637,11000,1347461,13209,2,anti establishment|dark humor|fighting|multiple personality disorder|surprise ending,http://www.imdb.com/title/tt0137523/?ref_=fn_tt_tt_1,English,783,8.8,2.35
McG,383,11000,46951,12088,0,coach|football|football team|marshall university|university,http://www.imdb.com/title/tt0758794/?ref_=fn_tt_tt_1,English,529,7.1,2.35
,575,1000,8739,3537,0,france|journalist|limp|police detective|reporter,http://www.imdb.com/title/tt3877200/?ref_=fn_tt_tt_1,English,773,8.1,
Michael Lehmann,554,13000,43376,15944,0,blackmail|burglar|critically bashed|leonardo da vinci|prison,http://www.imdb.com/title/tt0102070/?ref_=fn_tt_tt_1,English,773,5.7,1.85
Nora Ephron,506,975,8560,3580,1,celebrity|lottery|murder|snowmobile|weatherman,http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1,English,909,5.0,1.85
Stuart Beattie,568,623,65709,3165,0,army|creature|demon|frankenstein|gargoyle,http://www.imdb.com/title/tt1418377/?ref_=fn_tt_tt_1,English,593,5.1,2.35
Roman Polanski,25,268,25474,450,0,boy|character name in title|orphan|pickpocket|workhouse,http://www.imdb.com/title/tt0380599/?ref_=fn_tt_tt_1,English,85,6.9,2.35
Rob Bowman,1000,3000,71202,7048,0,assassin|battle|heroine|martial arts|spin off,http://www.imdb.com/title/tt0357277/?ref_=fn_tt_tt_1,English,1000,4.8,2.35
Frank Miller,6000,23000,111102,49433,3,box office flop|female frontal nudity|female rear nudity|jackpot|rescue,http://www.imdb.com/title/tt0458481/?ref_=fn_tt_tt_1,English,13000,6.5,1.85
Sydney Pollack,970,11000,17025,16710,1,death|plane crash|police|police sergeant|politician,http://www.imdb.com/title/tt0156934/?ref_=fn_tt_tt_1,English,1000,5.1,1.85
Baltasar Kormákur,221,963,134625,2131,0,blizzard|mount everest|mountain|mountain climbing|snow,http://www.imdb.com/title/tt2719848/?ref_=fn_tt_tt_1,English,580,7.1,2.35
Tom Tykwer,16,177,190490,253,0,18th century|perfume|scent|sense of smell|smell,http://www.imdb.com/title/tt0396171/?ref_=fn_tt_tt_1,English,27,7.5,2.35
Jay Roach,481,645,162909,2725,2,fem bot|prison|seductive fembot|spy|time travel,http://www.imdb.com/title/tt0295178/?ref_=fn_tt_tt_1,English,522,6.2,2.35
David Bowers,668,12000,25681,23365,1,betrayal|futuristic|gladiator|robot|scientist,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,English,9000,6.3,2.35
Steven Spielberg,191,967,613473,2129,0,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,http://www.imdb.com/title/tt0107290/?ref_=fn_tt_tt_1,English,610,8.1,1.85
Lawrence Kasdan,812,2000,35314,5708,0,historically inaccurate|name calling|penis slur|vomiting|wyatt earp,http://www.imdb.com/title/tt0111756/?ref_=fn_tt_tt_1,English,925,6.6,2.35
Phillip Noyce,672,11000,69663,14178,1,cia|colombia|colombian drug cartel|drugs|president,http://www.imdb.com/title/tt0109444/?ref_=fn_tt_tt_1,English,913,6.9,2.35
Daniel Lee,7,21,11584,58,3,child fugitive|final battle|martial art|silk road|sword,http://www.imdb.com/title/tt3672840/?ref_=fn_tt_tt_1,Mandarin,18,6.1,2.35
Keenen Ivory Wayans,723,979,39471,6334,1,diamond|infant|parody|spoof|sports violence,http://www.imdb.com/title/tt0430304/?ref_=fn_tt_tt_1,English,862,4.3,1.85
Jonathan Mostow,563,11000,65297,14931,0,battle|historically inaccurate|submarine movie|u boat|world war two,http://www.imdb.com/title/tt0141926/?ref_=fn_tt_tt_1,English,919,6.6,2.35
Rob Reiner,452,524,43027,2668,0,lobbyist|president|senator|state dinner|widower,http://www.imdb.com/title/tt0112346/?ref_=fn_tt_tt_1,English,517,6.8,2.35
Marco Schnabel,645,3000,43300,6658,6,bloopers during credits|bucket of popcorn|chastity belt|guru|toronto maple leafs,http://www.imdb.com/title/tt0811138/?ref_=fn_tt_tt_1,English,966,3.8,2.35
Demian Lichtenstein,867,11000,38076,14536,2,casino|elvis impersonator|gun|heist|rascal,http://www.imdb.com/title/tt0233142/?ref_=fn_tt_tt_1,English,904,5.9,2.35
Quentin Tarantino,1000,46000,272839,49912,1,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1,English,1000,7.9,2.76
Josh Gordon,970,8000,129995,13232,2,competition|fight|ice|jock strap|nintendo game boy advance,http://www.imdb.com/title/tt0445934/?ref_=fn_tt_tt_1,English,1000,6.3,1.85
Tim Hill,439,989,24089,2558,0,drummer|easter|easter bunny|piaggio vespa gtv 250|slacker,http://www.imdb.com/title/tt1411704/?ref_=fn_tt_tt_1,English,664,5.5,1.85
Zack Snyder,447,18000,607235,32360,0,battle|epic|greece|spartan|warrior,http://www.imdb.com/title/tt0416449/?ref_=fn_tt_tt_1,English,13000,7.7,2.35
Jay Roach,708,22000,211296,24938,6,bare butt|defecation|father in law son in law relationship|nurse|sexual innuendo in title,http://www.imdb.com/title/tt0290002/?ref_=fn_tt_tt_1,English,713,6.3,1.85
David Frankel,664,2000,116681,4811,0,box office hit|dog|dog movie|florida|pet name in title,http://www.imdb.com/title/tt0822832/?ref_=fn_tt_tt_1,English,899,7.1,2.35
Frank Darabont,693,15000,782610,17716,0,1930s|death row inmate|healing|prison guard|southern u.s.,http://www.imdb.com/title/tt0120689/?ref_=fn_tt_tt_1,English,745,8.5,1.85
Walt Becker,311,419,99989,1412,3,biker gang|friend|motorcycle|new mexico|road trip,http://www.imdb.com/title/tt0486946/?ref_=fn_tt_tt_1,English,330,5.9,2.35
Mark Dindal,397,925,63912,2252,0,alien invasion|chicken|fish|friend|panic,http://www.imdb.com/title/tt0371606/?ref_=fn_tt_tt_1,English,729,5.8,1.85
David Fincher,625,835,569841,4348,0,based on novel|disappearance|missing person|missing wife|murder suspect,http://www.imdb.com/title/tt2267998/?ref_=fn_tt_tt_1,English,812,8.1,2.35
Doug Liman,73,13000,407601,13249,1,amnesia|assassin|money|political thriller|three word title,http://www.imdb.com/title/tt0258463/?ref_=fn_tt_tt_1,English,147,7.9,2.35
Martin Campbell,345,394,199025,1784,2,agent|cossack|official james bond series|russia|russian,http://www.imdb.com/title/tt0113189/?ref_=fn_tt_tt_1,English,387,7.2,2.35
Simon West,475,577,42705,2321,0,army cid|cover up|military|murder|woman in military,http://www.imdb.com/title/tt0144214/?ref_=fn_tt_tt_1,English,501,6.3,2.35
Peter Weir,576,2000,667983,3698,1,controlled environment|fictional reality show|hidden camera|innocence lost|simulated reality,http://www.imdb.com/title/tt0120382/?ref_=fn_tt_tt_1,English,617,8.1,1.85
Brenda Chapman,145,770,91093,1195,2,ancient egypt|hebrew|nudity|pharaoh|title directed by female,http://www.imdb.com/title/tt0120794/?ref_=fn_tt_tt_1,English,263,7.0,1.85
Steve Carr,522,1000,49486,4050,1,bloopers during credits|breakfast cereal|department store ride|face painting|sponge bob square pants slippers,http://www.imdb.com/title/tt0317303/?ref_=fn_tt_tt_1,English,955,5.5,1.85
Baltasar Kormákur,459,18000,156898,20148,1,close up of breasts|female nudity|fugitive|money|undercover,http://www.imdb.com/title/tt1272878/?ref_=fn_tt_tt_1,English,497,6.7,2.35
Lawrence Guterman,405,3000,46031,4171,0,cartoon on tv|cat|dog|scientist|secret agent,http://www.imdb.com/title/tt0239395/?ref_=fn_tt_tt_1,English,664,5.2,1.85
F. Gary Gray,82,26000,285623,35084,6,gold|heist|revenge|traffic jam|venice italy,http://www.imdb.com/title/tt0317740/?ref_=fn_tt_tt_1,English,9000,7.0,2.35
Marc Lawrence,268,1000,85673,2636,2,developer|divorce|lawyer|love|new york city,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,English,976,6.1,1.85
Eric Darnell,754,13000,124641,25788,0,ant|friend|princess|soldier|worker,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1,English,11000,6.6,1.85
Peter Billingsley,721,4000,83506,8172,6,couple|island|marriage|tropical|voyeurism,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,English,722,5.5,1.85
Tony Scott,695,10000,60476,14006,0,driver|hot shot|racing|stock car driver|team,http://www.imdb.com/title/tt0099371/?ref_=fn_tt_tt_1,English,3000,5.9,2.35
Adam Shankman,2000,12000,42737,20348,6,children|competition|rival|second part|vacation,http://www.imdb.com/title/tt0452598/?ref_=fn_tt_tt_1,English,3000,5.4,2.35
